,SAMPLING_DATE,SITE,SAMPLE_DESCRIPTOR,FIELD.REP,Al,Al_r,As,B,B_r,Ba,Be,Ca_r,Cd,Co,Cr,Cu,Fe,Fe_r238,Fe_r234,K_r,Li_r,Mg_r,Mn,Mn_r,Mo,Na_r,Ni,P,Pb,S181,S_r,S180,Sb,Se,Si,Si_r251,Si_r212,Sn,Sr_r,Ti,Tl,Zn,Zn_r
228,9-Sep-21,GC,EPIL,6,13.20644719,15.81618656,0.007887517,9.729080933,11.34430727,11.48491084,-0.140946502,144.8216735,0.002400549,0.015775034,0.011659808,0.306927298,8.275034294,9.554183813,9.502743484,11.58436214,0.015432099,4.588477366,1.812414266,2.05521262,0.002057613,25.33607682,0.007544582,1.112825789,0.044238683,2.582990398,3.0260631,2.562757202,0.000342936,0.004115226,1.748628258,1.963648834,2.00994513,0.007544582,0.412208505,0.370713306,-0.004801097,9.279835391,10.92249657
129,3-Aug-21,BN,EPIL,1,14.68770546,18.06377383,0.010190664,8.362919132,9.783037475,9.907955293,-0.085470085,89.11900066,0.001972387,0.015779093,0.013149244,0.306706114,10.59500329,12.11045365,12.16305062,10.64431295,0.016107824,5.358316897,1.632807364,1.830703485,0.001972387,22.07429323,0.009204471,0.950690335,0.049638396,2.670940171,3.135765943,2.925706772,-0.000986193,0.003616042,1.698224852,1.889875082,1.926035503,0.004273504,0.315910585,0.460223537,-0.004273504,8.405654175,9.592373439
119,3-Aug-21,BG,EPIL,2,22.6199262,27.28782288,-0.006765068,19.7601476,23.00123001,23.27798278,-0.096555966,100.5535055,0.002460025,0.030750308,0.019065191,0.305658057,10.81180812,12.0295203,12.0295203,22.66297663,0.019065191,6.079335793,2.646371464,2.95202952,0.002460025,48.60393604,0.010455105,1.377613776,0.050430504,3.056580566,3.522140221,3.338253383,-0.000615006,0.004305043,2.42496925,2.792742927,2.803198032,0.003690037,0.557810578,0.463099631,-0.006150062,19.21894219,22.15252153
179,17-Aug-21,BG,EPIP,4,9.37426557,11.96386604,0.015423032,1.919800235,2.3193302,2.470622797,-0.052144536,54.65628672,0.002056404,0.007491187,0.011163337,0.303760282,9.336075206,11.82726204,12.01233843,4.493243243,0.013366627,4.687132785,2.269388954,2.792303173,0.001028202,6.232373678,0.007050529,0.827115159,0.045240893,2.05199765,2.574911868,2.096063455,-0.000440658,0.003819036,0.583431257,0.672737955,0.672003525,0.002790834,0.158783784,0.326086957,-0.00440658,2.41333725,2.749706228
218,17-Aug-21,WS,EPIL,3,31.53684211,36.43157895,-0.001052632,33.17894737,39.13684211,40.68421053,-0.101052632,104.2842105,0.001052632,0.045263158,0.028421053,0.302105263,9.538947368,10.41052632,10.39578947,35.37894737,0.025263158,6.992631579,7.02,7.990526316,0.007368421,84.30526316,0.018947368,1.558947368,0.043157895,4.202105263,4.970526316,4.183157895,0.001052632,0.004210526,3.172631579,3.68,3.714736842,0.001052632,0.765263158,0.395789474,-0.010526316,32.77894737,37.98947368
147,3-Aug-21,GR,EPIL,3,9.681688126,11.83476395,0.010014306,5.833333333,6.967095851,7.17453505,-0.090486409,94.13447783,0.002503577,0.01323319,0.013948498,0.300786838,10.57224607,12.1602289,12.17095851,8.994992847,0.013948498,4.771101574,2.482832618,2.829756795,0.001788269,16.45922747,0.008226037,1.505364807,0.042203147,2.376251788,2.891630901,2.583690987,-0.000357654,0.004649499,1.610872675,1.839771102,1.875894134,0.005007153,0.280042918,0.418097282,-0.006080114,6.28397711,7.163805436
122,3-Aug-21,BG,EPIL,5,17.54931715,21.63884674,0.004552352,12.22306525,14.40440061,14.27921093,-0.097116844,100.9484067,0.002276176,0.020864947,0.015553869,0.298937785,10.35280728,11.78300455,11.80955994,14.48027314,0.01707132,5.660091047,2.52276176,2.863429439,0.002276176,30.74734446,0.009484067,1.120257967,0.054628225,2.629742033,3.134294385,2.85508346,-0.000379363,0.003793627,1.742412747,2.014036419,2.031107739,0.004552352,0.430576631,0.469271624,-0.006069803,11.84370258,13.74051593
221,17-Aug-21,WS,EPIP,1,23.60182371,26.55015198,0.007598784,22.29483283,25.88905775,27.74316109,-0.041033435,44.04255319,0.000759878,0.031914894,0.020516717,0.298632219,9.665653495,10.67629179,10.63069909,24.98480243,0.022036474,6.246960486,4.419452888,4.971884498,0.006079027,55.8662614,0.012158055,1.745440729,0.034194529,3.494680851,4.225683891,3.497720365,0,0.000759878,2.732522796,3.123100304,3.124620061,0.000759878,0.487841945,0.43768997,-0.007598784,21.80851064,25.60030395
202,17-Aug-21,GC,EPIL,7,55.40425532,62.34042553,-0.063829787,64.87234043,75.12765957,80.14893617,-0.125531915,128.4042553,0.00212766,0.085106383,0.040425532,0.29787234,11.08297872,12.09148936,12.01702128,68.93617021,0.034042553,9.059574468,5.636170213,6.174468085,0.004255319,160.6808511,0.017021277,2.525531915,0.046808511,4.521276596,5.340425532,4.60212766,0,-0.004255319,7.691489362,8.623404255,8.887234043,-0.00212766,1.414893617,0.463829787,-0.008510638,63.63829787,74.31914894
270,13-Oct-21,BN,EPIP,4,31.53703704,38.2962963,-0.012037037,29.12037037,34.37962963,35.00925926,-0.061111111,64.11111111,0.000925926,0.035185185,0.025925926,0.297222222,11.86111111,13.33333333,13.30555556,32.30555556,0.023148148,6.665740741,2.244444444,2.467592593,0.000925926,76.18518519,0.012037037,1.29537037,0.052777778,2.77037037,3.162037037,2.819444444,0,-0.007407407,4.802777778,5.561111111,5.535185185,0.000925926,0.677777778,0.507407407,-0.008333333,28.03703704,32.71296296
225,9-Sep-21,GC,EPIL,3,20.66749073,23.84425216,-0.004944376,19.25216316,22.4907293,22.70086527,-0.141532756,145.92089,0.001854141,0.025957973,0.017305315,0.295426452,9.443757726,10.56860321,10.5315204,20.95179234,0.018541409,5.464771323,2.545735476,2.839307787,0.003090235,49.07911001,0.009270705,1.025957973,0.042645241,2.944375773,3.402966625,2.89184178,0.000618047,0.001854141,2.488257108,2.816440049,2.878244747,0.006798517,0.60197775,0.422126082,-0.00618047,18.27564895,21.90976514
28,22-Jun-21,GC,EPIL,3,28.35864486,31.19742991,0.051401869,26.19158879,28.2885514,27.33060748,0.000688084,156.5420561,0.00651285,0.017383178,0.024415888,0.295385514,9.410046729,10.3271028,10.3796729,27.24883178,0.012225467,5.785046729,1.472546729,1.563084112,-0.000498832,67.46495327,0.020934579,2.079439252,0.042272196,3.431658879,3.778621495,6.764018692,0.005303154,-0.009199766,4.602803738,4.883761682,5.018107477,-0.023364486,0.660046729,0.364077103,-0.008866822,24.43341121,27.99065421
110,20-Jul-21,BG,FILA,2,NA,10.056926,0.023946869,0.0256926,0.031537002,0.148880455,-0.038519924,40.49335863,0.001935484,0.003870968,0.007779886,0.295256167,5.119544592,9.252371917,9.821631879,5.814041746,0.010740038,3.748387097,1.786717268,3.348387097,0.000834915,0.251119545,0.005275142,0.919165085,0.034003795,4.728652751,5.802656546,4.629981025,-0.000151803,0.000948767,0.262922201,0.302504744,0.300265655,0.002732448,0.1028463,0.239696395,-0.004516129,0.359051233,0.412144213
278,13-Oct-21,DL,EPIL,5,8.292413793,10.7337931,0.014206897,3.713103448,4.35862069,4.246896552,-0.150206897,154.0689655,0.002206897,0.007034483,0.007448276,0.295172414,6.180689655,7.943448276,8,5.513103448,0.012965517,3.591724138,2.555862069,3.337931034,0.002482759,10.35448276,0.004827586,0.688137931,0.038068966,2.707586207,3.104827586,2.704827586,0.000413793,0.001517241,0.996275862,1.163862069,1.162068966,0.008827586,0.244965517,0.304,-0.005517241,3.464827586,4.206896552
125,3-Aug-21,BG,EPIP,5,15.83626142,18.3626142,0.011243851,9.501054111,10.89599438,11.25439213,-0.051651441,54.63808855,0.001756852,0.017568517,0.014757554,0.294799719,11.13843992,12.71257906,12.80042164,11.59873507,0.015460295,5.288123682,2.90864371,3.310260014,0.001405481,24.1883345,0.008784259,1.105059733,0.046732256,2.327828531,2.7037948,2.515460295,-0.000702741,0.003162333,1.598032326,1.770203795,1.819044273,0.001756852,0.290583275,0.492972593,-0.006324666,9.364019677,10.84328883
280,13-Oct-21,GC,EPIL,2,13.27256426,16.73640167,0.011356844,7.047220562,8.242677824,8.320382546,-0.096533174,100.0896593,0.00209205,0.012552301,0.012552301,0.293185894,9.919306635,11.83203825,11.83203825,9.817692767,0.015839809,4.799760909,2.510161387,2.915122534,0.001494322,19.33054393,0.007471608,1.617154812,0.039748954,2.761207412,3.158995816,2.789001793,-0.000597729,0.000597729,1.943514644,2.215481172,2.235505081,0.004482965,0.296473401,0.433652122,-0.005080693,6.775254035,7.946802152
143,3-Aug-21,GC,EPIL,4,16.61383285,20.37463977,-0.017291066,27.19020173,31.32564841,35.53314121,-0.048991354,50.56195965,0.001440922,0.044668588,0.015850144,0.292507205,5.497118156,5.704610951,5.688760807,29.29394813,0.0129683,3.685878963,4.551873199,4.854466859,0.002881844,71.67146974,0.007204611,0.691642651,0.04610951,2.005763689,2.501440922,2.158501441,-0.001440922,0.007204611,2.654178674,3.064841499,3.066282421,-0.002881844,0.576368876,0.213256484,-0.0129683,29.43804035,32.47838617
121,3-Aug-21,BG,EPIL,4,12.90738866,16.04251012,0.009362348,6.505566802,7.654352227,7.66194332,-0.097165992,100.6325911,0.002277328,0.012904858,0.011639676,0.290738866,9.443319838,11.13360324,11.22216599,8.896761134,0.015182186,5.222672065,1.968876518,2.26062753,0.001518219,17.28997976,0.007591093,1.19458502,0.043522267,2.765688259,3.243927126,2.912449393,-0.000253036,0.004301619,1.091093117,1.250253036,1.247469636,0.005313765,0.320091093,0.417510121,-0.004554656,6.437246964,7.449392713
173,17-Aug-21,BG,EPIL,4,14.54152249,18.07093426,-0.007785467,14.0916955,16.9982699,17.57785467,-0.096885813,100.2595156,0.002595156,0.025086505,0.01384083,0.290657439,10.22491349,11.48788927,11.4532872,18.56401384,0.017301038,5.698096886,3.12716263,3.547577855,0.001730104,41.16782007,0.008650519,1.153979239,0.045847751,2.855536332,3.499134948,3.044982699,0,0.006920415,2.157439446,2.488754325,2.493079585,0.003460208,0.46799308,0.396193772,-0.011245675,14.60207612,17.17128028
243,22-Sep-21,BN,EPIL,1,16.99743096,20.97944766,-0.002247913,10.41746949,12.04881182,11.82402055,-0.213872832,220.0385356,0.002247913,0.016377649,0.014129737,0.289659602,10.94412331,13.03468208,13.03468208,12.94476557,0.021836866,7.209377007,1.565510597,1.765253693,0.002569043,27.38921002,0.009312781,1.089274245,0.049132948,2.991971741,3.561335902,2.685292229,0.00032113,0.003853565,1.789980732,2.014450867,2.092485549,0.011881824,0.580282595,0.526332691,-0.005780347,9.646756583,11.62813102
205,17-Aug-21,GC,EPIP,7,46.97802198,54.01098901,-0.049450549,54.90842491,64.56043956,68.33333333,-0.064102564,66.97802198,0,0.06959707,0.034798535,0.289377289,11.1959707,12.05860806,12.03296703,58.2967033,0.029304029,7.838827839,3.981684982,4.282051282,0.003663004,138.3699634,0.012820513,2.320512821,0.042124542,4.221611722,4.937728938,4.254578755,0.001831502,-0.001831502,6.595238095,7.393772894,7.659340659,-0.005494505,1.17032967,0.457875458,-0.012820513,54.48717949,62.67399267
78,7-Jul-21,BG,FILA,4,6.498074194,7.270423677,0.035374012,0.061585242,0.068487736,0.129231705,0.000492804,16.30853436,0.001820393,0.004307723,0.007621123,0.288060004,7.397121427,9.042165011,9.155686195,11.43320495,0.008141091,3.652949524,1.590310156,1.836610582,0.000710825,0.265659842,0.006801135,1.439286438,0.033985404,6.537603892,7.822825867,6.889316846,0.000253091,-0.000970707,0.726636935,0.821001419,0.822116359,-0.003676262,0.062588688,0.260287857,-0.008929657,0.388100547,0.424082708
3,22-Jun-21,BN,EPIL,3,11.5001654,11.79457493,0.025636785,0.083476679,0.088504797,0.325669864,0.000651009,27.83658617,0.002193186,0.006045319,0.011333113,0.285808799,10.41515051,12.04598081,12.17499173,2.27257691,0.010499504,4.358253391,0.832616606,0.894806484,1.85246E-05,2.299040688,0.009495534,2.507442937,0.050115779,1.133972875,1.135626861,2.016209064,-0.000232385,-0.00157261,0.520509428,0.547138604,0.555243136,-0.007386702,0.072113794,0.406053589,-0.00695005,0.671518359,0.691862388
223,9-Sep-21,GC,EPIL,1,14.15319149,17.01702128,0.000425532,12.00851064,14.16170213,14.12765957,-0.132340426,136.2553191,0.00212766,0.01787234,0.012340426,0.281702128,8.085106383,9.30212766,9.268085106,14.12765957,0.016170213,4.761702128,1.854893617,2.100425532,0.00212766,31.90212766,0.008085106,1.016170213,0.04,2.416170213,2.80212766,2.420851064,0,0.000851064,1.903829787,2.18,2.218297872,0.006808511,0.444680851,0.374893617,-0.005106383,11.34893617,13.49361702
54,7-Jul-21,BN,EPIP,4,20.9591195,23.00314465,0.029350105,16.38888889,18.39622642,19.7851153,0.00084696,50.86477987,0.002045597,0.012646751,0.018307128,0.281498952,11.07966457,12.33752621,12.33752621,19.7327044,0.013055556,5.843815514,1.524109015,1.664570231,0.002011006,43.41194969,0.013747379,1.530398323,0.045786164,1.782494759,1.999475891,2.789832285,0.003350629,-0.009879455,2.465932914,2.737421384,2.783018868,-0.01927673,0.432023061,0.465041929,-0.011142558,16.89727463,19.48637317
279,13-Oct-21,GC,EPIL,1,14.88493724,18.36820084,0.005927476,9.281729428,10.59623431,10.89260809,-0.114016736,117.6778243,0.00209205,0.015341702,0.013598326,0.277545328,9.651324965,11.35983264,11.31799163,11.75732218,0.016387727,4.755927476,2.895048815,3.324267782,0.001743375,23.9958159,0.007670851,1.468270572,0.039748954,2.798814505,3.207461646,2.781729428,0,0.00069735,2.313110181,2.643305439,2.686541144,0.005578801,0.368898187,0.425732218,-0.006276151,8.678521618,10.25453278
293,13-Oct-21,GR,EPIL,3,11.13173653,13.99101796,0.013473054,9.01497006,10.47904192,10.42814371,-0.172155689,175.9281437,0.00239521,0.013772455,0.009281437,0.275149701,5.976047904,7.056886228,7.011976048,10.93712575,0.013473054,3.625748503,3.946107784,4.69760479,0.002994012,23.9251497,0.005988024,1.024251497,0.032634731,2.773053892,3.128742515,2.578742515,0.001796407,0.00239521,1.64251497,1.901197605,1.906287425,0.009281437,0.402694611,0.249101796,-0.007185629,8.284431138,9.931137725
203,17-Aug-21,GC,EPIP,3,47.81034483,54.68965517,-0.05,54.60344828,64.15517241,66.98275862,-0.070689655,73.9137931,0,0.068965517,0.036206897,0.274137931,11.3637931,12.23793103,12.19827586,56.67241379,0.027586207,7.851724138,2.922413793,3.115517241,0.003448276,137.0344828,0.013793103,1.655172414,0.04137931,3.45862069,3.989655172,3.512068966,-0.001724138,-0.005172414,6.065517241,6.898275862,6.94137931,-0.001724138,1.172413793,0.517241379,-0.010344828,54,63
224,22-Sep-21,GR,EPIL,2,23.03445969,27.05754433,-0.013382402,28.01104048,32.82034125,32.42723319,-0.205754433,209.8527936,0.0025092,0.035965206,0.016728003,0.271830043,5.6256273,6.239544998,6.18685179,30.11876882,0.019237203,5.094513215,6.342422215,7.234024757,0.0025092,71.66276347,0.009200401,1.756440281,0.041820007,3.878387421,4.405319505,3.914352626,0.0025092,0.004182001,2.484944798,2.835396454,2.857979257,0.008364001,0.799598528,0.204081633,-0.011709602,25.81130813,30.84643694
172,17-Aug-21,BG,EPIL,3,8.386333771,10.4848883,0.014586071,1.709592641,2.002628121,2.139290407,-0.078318003,81.1826544,0.001971091,0.006570302,0.009329829,0.269645204,8.161629435,10.26806833,10.42706965,3.91195795,0.01261498,4.462549277,1.742444152,2.106438896,0.001182654,5.453350854,0.006438896,0.814191853,0.039159001,2.168199737,2.691195795,2.273324573,-0.000394218,0.003679369,0.560446781,0.647043364,0.644152431,0.004336399,0.198948752,0.294612352,-0.003810775,2.109067017,2.390275953
136,3-Aug-21,BN,EPIP,5,11.37618147,14.68809074,0.010018904,4.680529301,5.56710775,5.47637051,-0.101701323,105.1984877,0.001890359,0.01020794,0.010586011,0.266351607,8.671077505,10.52741021,10.65784499,6.856332703,0.014933837,4.937618147,2.175803403,2.610586011,0.001512287,12.9489603,0.007183365,0.865595463,0.042533081,2.578449905,3.017013233,2.831758034,0.000189036,0.004914934,0.957844991,1.084120983,1.086389414,0.006238185,0.278638941,0.362192817,-0.004725898,4.722117202,5.43100189
264,13-Oct-21,BN,EPIL,1,11.91524796,15.43671355,0.009067358,4.894522576,5.653219837,5.812361214,-0.109548483,113.0643967,0.001665433,0.009252406,0.011102887,0.262398224,8.647298298,10.66247224,10.73279053,7.159511473,0.015173945,5.072168764,1.073649149,1.21965211,0.001480385,13.59733531,0.007216876,0.95392302,0.041265729,2.405625463,2.775721688,2.333456699,0,0.000555144,1.410436714,1.639156181,1.635455218,0.006106588,0.292561066,0.390081421,-0.003145818,4.86861584,5.643967432
175,17-Aug-21,BG,EPIL,7,11.4326484,13.73858447,0,9.474885845,11.30136986,11.86073059,-0.113584475,117.1232877,0.002283105,0.017694064,0.011415525,0.259703196,9.514840183,10.51369863,10.46803653,12.39726027,0.014840183,4.921803653,1.489726027,1.640410959,0.001712329,26.91780822,0.007420091,0.868150685,0.0456621,2.618150685,3.132990868,2.841324201,0.000570776,0.005707763,1.118150685,1.280251142,1.280821918,0.00456621,0.404680365,0.348173516,-0.006278539,10.22260274,11.44977169
112,20-Jul-21,BG,FILA,4,NA,9.598050344,0.020765173,0.014388729,0.018661948,0.146357749,-0.038592509,40.59557989,0.001569073,0.003538759,0.007544902,0.259497897,4.800694398,8.860252387,9.471189157,4.587033451,0.010249049,3.72571276,1.33237631,2.189023169,0.00066769,0.245209321,0.004840756,0.793883955,0.029044535,3.732389664,4.563664285,3.699005141,-0.000300461,0.000166923,0.191994391,0.216598785,0.213928023,0.002770915,0.101822795,0.266441878,-0.00317153,0.335514455,0.384589704
259,22-Sep-21,GR,EPIL,4,21.5248227,24.9929078,-0.011347518,23.25531915,27.17730496,27.29787234,-0.171631206,175.9574468,0.00212766,0.029787234,0.017021277,0.258156028,7.234042553,8.092198582,8.021276596,24.27659574,0.017730496,4.958156028,4.95177305,5.604255319,0.002836879,59.26950355,0.008510638,1.34751773,0.037588652,2.954609929,3.468794326,2.795744681,0.002836879,0.003546099,3.031914894,3.419148936,3.529078014,0.007092199,0.676595745,0.320567376,-0.009219858,21.67375887,26.29787234
161,3-Aug-21,GR,MOSS,3,3.4852268,4.292550978,0.0147732,0.025384935,0.025176862,0.1508531,-0.080524345,82.97960882,0.001456513,0.003537245,0.007906783,0.256554307,6.756138161,7.786100707,7.790262172,2.292967124,0.006658344,3.753641282,2.888056596,3.418643362,0.001664586,0.385143571,0.005617978,1.073657928,0.02247191,1.572409488,1.911568872,1.670828132,0.000416146,0.004785685,0.608198086,0.703703704,0.704327923,0.004369538,0.149604661,0.232001665,-0.006034124,0.239284228,0.267998335
70,7-Jul-21,BG,FILA,1,5.149253731,5.763326226,0.017910448,0.040916844,0.046695096,0.131556503,0.000389126,32.6652452,0.001516418,0.004153518,0.006560768,0.256076759,7.383795309,8.162046908,8.200426439,5.543710021,0.006735608,3.191897655,1.280810235,1.386353945,0.000367164,0.250959488,0.006211087,1.156716418,0.029275053,3.166311301,3.737739872,3.865671642,0.000302772,-0.003206823,1.013859275,1.143710021,1.142217484,-0.008575693,0.08098081,0.26673774,-0.008533049,0.350959488,0.376119403
177,17-Aug-21,BG,EPIP,2,8.241935484,10.6426799,0.014019851,1.660049628,1.991315136,2.120347395,-0.056947891,59.36724566,0.001612903,0.006451613,0.00955335,0.255334988,8.110421836,10.56327543,10.74069479,3.915632754,0.012158809,4.343672457,2.004962779,2.506203474,0.000992556,5.351116625,0.006203474,0.796774194,0.037344913,1.79280397,2.256823821,1.859801489,-0.000496278,0.003722084,0.412282878,0.482009926,0.479156328,0.003225806,0.157940447,0.290694789,-0.004094293,2.029776675,2.369727047
165,3-Aug-21,WS,EPIL,3,4.239414532,5.526224081,0.04556543,1.122146715,1.331242377,1.594354417,-0.102108381,104.8963234,0.004791776,0.01010629,0.010977522,0.255009584,4.579194982,5.873845618,5.930475693,2.672939537,0.011064645,3.465760585,6.112563164,23.41000174,0.011761631,3.684439798,0.031538596,1.529883255,0.021345182,2.962188535,3.740198641,3.119010281,0.000522739,0.010890399,0.277748737,0.32122321,0.315734449,0.006098623,0.158738456,0.173375152,-0.03301969,1.625718766,1.911482837
133,3-Aug-21,BN,EPIL,5,12.16273442,15.04537205,0.001814882,7.425892317,8.72353297,8.847549909,-0.117059891,120.8106473,0.002117362,0.013611615,0.011494253,0.253478524,8.106473079,9.25892317,9.301270417,9.497882638,0.014216576,4.736842105,2.648215366,3.067150635,0.001814882,19.64912281,0.006957048,1.026013309,0.039322444,2.769509982,3.251663642,2.908045977,0,0.004839685,1.175741077,1.351784634,1.346339988,0.006049607,0.349062311,0.332425892,-0.005444646,7.313974592,8.454325469
258,22-Sep-21,GR,EPIL,1,16.96022727,20.10795455,-0.0125,18.4375,21.27840909,21.34659091,-0.208522727,213.0681818,0.002272727,0.024431818,0.013068182,0.253409091,5.772727273,6.471590909,6.426136364,20.18181818,0.017045455,4.669318182,3.732386364,4.266477273,0.002272727,46.58522727,0.007954545,1.010795455,0.031818182,2.860227273,3.338636364,2.747727273,0.002840909,0.005681818,2.240340909,2.526136364,2.577840909,0.009659091,0.648295455,0.251136364,-0.009090909,16.92613636,20.33522727
198,17-Aug-21,GC,EPIL,3,43.87987013,51.03896104,-0.048701299,50.92532468,59.98376623,62.5974026,-0.131493506,135.2435065,0,0.066558442,0.032467532,0.253246753,9.530844156,10.53246753,10.51298701,54.20454545,0.027597403,7.647727273,2.868506494,3.152597403,0.003246753,129.025974,0.012987013,1.881493506,0.040584416,3.451298701,4.00487013,3.508116883,-0.001623377,0.001623377,6.321428571,7.279220779,7.285714286,0,1.191558442,0.417207792,-0.00974026,48.16558442,57.61363636
168,3-Aug-21,WS,EPIP,3,17.55464481,21.36612022,0.005464481,24.74043716,29.45355191,32.4726776,-0.103825137,106.9945355,0.004098361,0.045081967,0.021857923,0.25273224,7.06010929,7.489071038,7.482240437,27.95081967,0.017759563,5.586065574,19.16666667,22.19945355,0.013661202,67.93715847,0.036885246,1.740437158,0.025956284,3.448087432,4.06420765,3.737704918,0,0.020491803,1.581967213,1.845628415,1.848360656,0.00136612,0.607923497,0.292349727,-0.040983607,26.62568306,29.94535519
131,3-Aug-21,BN,EPIL,3,13.50757576,16.4280303,0.001136364,9.318181818,10.81060606,10.98863636,-0.119318182,123.2575758,0.001893939,0.016666667,0.013257576,0.251136364,9.045454545,10.23106061,10.24242424,11.69318182,0.015530303,5.121212121,2.235606061,2.518939394,0.001515152,24.15909091,0.008333333,1.003787879,0.04280303,2.716287879,3.198106061,3.033712121,0,0.002272727,1.601136364,1.756439394,1.810227273,0.006439394,0.383333333,0.382954545,-0.006060606,9.185606061,10.61363636
135,3-Aug-21,BN,EPIP,3,17.32215447,21.09756098,-0.00304878,14.78658537,17.27134146,17.36280488,-0.107723577,111.4329268,0.00152439,0.023882114,0.015243902,0.24847561,9.761178862,10.91463415,10.92479675,16.99695122,0.016768293,5.548780488,2.81453252,3.165142276,0.00203252,37.88109756,0.009146341,0.989329268,0.044207317,2.694105691,3.132113821,2.990853659,-0.00050813,0.003556911,1.629573171,1.852134146,1.860772358,0.004573171,0.471036585,0.421747967,-0.008130081,14.3699187,16.64634146
238,22-Sep-21,BG,EPIL,2,11.8788501,14.93429158,0.007186858,5.673511294,6.722792608,6.68788501,-0.096303901,99.65092402,0.001848049,0.010472279,0.010472279,0.248459959,8.542094456,10.38809035,10.44969199,8.127310062,0.014784394,4.86036961,1.566529774,1.809650924,0.00164271,15.52361396,0.007186858,0.90349076,0.039835729,2.474332649,2.954825462,2.379876797,0,0.002669405,1.254620123,1.460574949,1.467761807,0.005338809,0.285831622,0.385831622,-0.003696099,5.521560575,6.554414784
284,13-Oct-21,GC,EPIP,3,20.63782991,24.40615836,-0.005131965,19.69208211,22.82258065,23.70234604,-0.079912023,82.55131965,0.001466276,0.026392962,0.018328446,0.247067449,9.736070381,10.8431085,10.82111437,22.79325513,0.01686217,5.142228739,3.019061584,3.33431085,0.002199413,50.87243402,0.008064516,1.7228739,0.043255132,2.729472141,3.09457478,2.792521994,0.000733138,-0.001466276,3.171554252,3.601173021,3.689882698,0.002199413,0.494134897,0.394428152,-0.00659824,19.10557185,21.93548387
171,17-Aug-21,BG,EPIL,2,9.150197628,11.30434783,0.008752117,4.121964992,4.864483343,5.093167702,-0.089779785,92.94184077,0.001976285,0.009881423,0.009881423,0.243929983,8.946922643,10.33879164,10.36702428,6.600790514,0.012987013,4.545454545,1.976002259,2.248729531,0.001411632,12.06662902,0.006493506,0.902597403,0.038396386,2.256352343,2.753811406,2.41445511,0,0.005081875,0.92377188,1.05985319,1.054771316,0.004517222,0.254093732,0.325239977,-0.005081875,4.63297572,5.338791643
260,22-Sep-21,GR,EPIL,5,12.71350932,15.78416149,-0.001552795,11.36257764,13.1871118,13.15993789,-0.170419255,174.2236025,0.001552795,0.015139752,0.011257764,0.239130435,6.094720497,6.933229814,6.89052795,13.17546584,0.013586957,3.932453416,3.663043478,4.258540373,0.002329193,30.1863354,0.00621118,1.147127329,0.033773292,2.864906832,3.197593168,2.824534161,0.001940994,0.001164596,2.288431677,2.592779503,2.638975155,0.008540373,0.465062112,0.265139752,-0.007375776,10.5318323,12.26319876
134,3-Aug-21,BN,EPIP,1,12.76595745,15.83816892,0.000967118,8.468729852,9.835589942,9.996776273,-0.114764668,118.2140554,0.001934236,0.014829142,0.011605416,0.238878143,8.168923275,9.284332689,9.303675048,10.4964539,0.01450677,4.75177305,2.908446164,3.359123146,0.001611863,22.1308833,0.007092199,0.947453256,0.039651838,2.64764668,3.072533849,2.784655061,0.000322373,0.00483559,1.316892328,1.458736299,1.498710509,0.006125081,0.368471954,0.335912315,-0.007092199,8.236621534,9.600257898
5,22-Jun-21,BN,EPIL,5,10.01253133,10.21303258,0.021303258,0.171512114,0.180367586,0.474101921,0.000565163,40.50543024,0.002229323,0.005501253,0.010572264,0.238053467,10.06265664,10.70175439,10.72263993,2.8053467,0.00924812,3.943609023,0.883040936,0.932330827,4.88722E-05,4.7786132,0.009168755,2.719715957,0.044152047,1.229741019,1.207602339,2.471595656,-0.000240184,-0.004298246,0.542188805,0.568086884,0.57101086,-0.01719716,0.088888889,0.344569758,-0.006879699,0.843776107,0.858813701
75,7-Jul-21,BN,FILA,5,7.16553663,8.200760708,0.021415578,0.035877295,0.040615181,0.140069456,0.000550025,19.579957,0.001931536,0.00536547,0.008433934,0.237307756,7.726145196,10.22821234,10.41012072,5.586241111,0.009302133,3.763849843,1.370927733,1.636348603,0.000142054,0.211675211,0.00763271,1.046800066,0.038043658,3.301637175,3.963122209,3.709277328,0.00015024,-0.000731685,0.557549198,0.642384654,0.646105507,-0.003347941,0.065197619,0.295931867,-0.008199107,0.497188689,0.548949893
113,20-Jul-21,BG,FILA,5,NA,9.314767314,0.020007329,0.015170392,0.018724808,0.141223892,-0.042616343,44.59508978,0.001575669,0.003481129,0.007401979,0.237119824,4.86991572,8.592891169,9.105899597,4.166361305,0.010150238,3.591058996,1.446683767,2.388420667,0.000769513,0.241077318,0.00476365,0.826310004,0.029937706,3.626236717,4.43019421,3.628801759,-0.000183217,0.000806156,0.220776841,0.252216929,0.248919018,0.002894833,0.106119458,0.238585562,-0.003407842,0.332979113,0.384389886
111,20-Jul-21,BG,FILA,3,NA,9.231351283,0.020556151,0.019641844,0.025474494,0.138344158,-0.039346743,41.23841352,0.001576392,0.003531118,0.007188347,0.231855729,4.454883662,8.339113437,8.919225676,5.142190554,0.009962797,3.572104168,1.47928621,2.767513715,0.000756668,0.255722303,0.004571537,0.835172457,0.027460748,4.249952708,5.337663157,4.133299704,-0.000220695,0.000788196,0.220947096,0.255123274,0.252569519,0.002711394,0.102528533,0.241345608,-0.003751813,0.31471089,0.374550728
