site,date,Element,UF,F,W,spm,colloidal,trulydissolved
10,8/2/2021,Cr_KED,0.143434343,0.131313131,0.393939394,0.262626263,-0.012121212,0.143434343
10,8/2/2021,Cr_NH3,0.111111111,0.111111111,0.393939394,0.282828283,0,0.111111111
10,8/2/2021,Fe_NH3,1.218874063,8.804040404,205.9292929,197.1252525,7.585166341,1.218874063
10,8/2/2021,Mn,11.88888889,14.55151515,71.06060606,56.50909091,2.662626263,11.88888889
10,8/2/2021,Fe_KED,1.364188275,10.63232323,214.5353535,203.9030303,9.268134957,1.364188275
10,8/2/2021,Co,0.065677402,0.065677402,0.32838701,0.262709608,0,0.065677402
10,8/2/2021,Ni,0.43030303,0.466666667,0.606060606,0.139393939,0.036363636,0.43030303
10,8/2/2021,Cu_KED,2.927272727,5.383838384,10.8989899,5.515151515,2.456565657,2.927272727
10,8/2/2021,Cu_NH3,2.680808081,5.034343434,10.6969697,5.662626263,2.353535354,2.680808081
10,8/2/2021,Zn,1.939393939,4.890909091,10.80808081,5.917171717,2.951515152,1.939393939
10,8/2/2021,As_STD,11.14747475,11.41414141,11.96969697,0.555555556,0.266666667,11.14747475
10,8/2/2021,As_KED,10.61818182,11.17777778,10.1010101,-1.076767677,0.55959596,10.61818182
10,8/2/2021,As_Oshift,11.36565657,12.07474747,12.48484848,0.41010101,0.709090909,11.36565657
10,8/2/2021,Se..77..77.77..ppb.,0.907070707,1.101010101,2.168499474,1.067489373,0.193939394,0.907070707
10,8/2/2021,Se77_Oshift,0.135353535,0.055646451,0.278232254,0.222585803,-0.079707085,0.135353535
10,8/2/2021,Se78_Oshift,0.244444444,0.171717172,0.089658949,-0.082058223,-0.072727273,0.244444444
10,8/2/2021,Se80_Oshift,0.226262626,0.224242424,0.292929293,0.068686869,-0.002020202,0.226262626
10,8/2/2021,Se..82..82.82..ppb.,0.898989899,0.993939394,1.04040404,0.046464646,0.094949495,0.898989899
10,8/2/2021,Se82_Oshift,0.242424242,0.248484848,0.112595629,-0.135889219,0.006060606,0.242424242
10,8/2/2021,Mo_NH3,4.115151515,4.414141414,4.101010101,-0.313131313,0.298989899,4.115151515
10,8/2/2021,Mo_Oshift,4.076767677,4.446464646,4.232323232,-0.214141414,0.36969697,4.076767677
10,8/2/2021,Cd111,0.010636193,0.010636193,0.053180963,0.04254477,0,0.010636193
10,8/2/2021,Cd114,0.016161616,0.022222222,0.039323993,0.017101771,0.006060606,0.016161616
10,8/2/2021,Pb_STD,0.071230072,0.274747475,1.191919192,0.917171717,0.203517402,0.071230072
10,8/2/2021,Pb_NH3,0.078026292,0.292929293,1.363636364,1.070707071,0.214903001,0.078026292
11,8/2/2021,Na,18285.63636,15237.35152,14157.60606,-1079.745455,-3048.284848,18285.63636
11,8/2/2021,Mg,20506.02626,19460.12525,18194.36364,-1265.761616,-1045.90101,20506.02626
11,8/2/2021,Al,0.906263092,8.036363636,373.9191919,365.8828283,7.130100544,0.906263092
11,8/2/2021,P,9.928065902,9.928065902,49.64032951,39.71226361,0,9.928065902
11,8/2/2021,S,34284.36768,33221.43838,35137.0303,1915.591919,-1062.929293,34284.36768
11,8/2/2021,K,4821.246465,4539.59798,3992.171717,-547.4262626,-281.6484848,4821.246465
11,8/2/2021,Ca,84340.7697,79998.31717,74503.44444,-5494.872727,-4342.452525,84340.7697
11,8/2/2021,V,2.345454545,2.161616162,2.656565657,0.494949495,-0.183838384,2.345454545
11,8/2/2021,Cr_KED,1.826262626,0.161616162,0.515151515,0.353535354,-1.664646465,1.826262626
11,8/2/2021,Cr_NH3,1.727272727,0.129292929,0.555555556,0.426262626,-1.597979798,1.727272727
11,8/2/2021,Fe_NH3,14.50505051,9.543434343,323.2828283,313.7393939,-4.961616162,14.50505051
11,8/2/2021,Mn,13.21414141,16.23838384,118.4040404,102.1656566,3.024242424,13.21414141
11,8/2/2021,Fe_KED,16.71919192,10.15353535,321.010101,310.8565657,-6.565656566,16.71919192
11,8/2/2021,Co,0.065677402,0.065677402,0.32838701,0.262709608,0,0.065677402
11,8/2/2021,Ni,0.43030303,0.464646465,0.626262626,0.161616162,0.034343434,0.43030303
11,8/2/2021,Cu_KED,2.557575758,5.543434343,13.63636364,8.092929293,2.985858586,2.557575758
11,8/2/2021,Cu_NH3,2.476767677,5.650505051,14.15151515,8.501010101,3.173737374,2.476767677
11,8/2/2021,Zn,1.567676768,3.046464646,20.96969697,17.92323232,1.478787879,1.567676768
11,8/2/2021,As_STD,11.01616162,11.44646465,13.05050505,1.604040404,0.43030303,11.01616162
11,8/2/2021,As_KED,11.2989899,9.537373737,9.525252525,-0.012121212,-1.761616162,11.2989899
11,8/2/2021,As_Oshift,11.57171717,11.92323232,12.87878788,0.955555556,0.351515152,11.57171717
11,8/2/2021,Se..77..77.77..ppb.,0.894949495,0.931313131,2.168499474,1.237186342,0.036363636,0.894949495
11,8/2/2021,Se77_Oshift,0.117171717,0.256565657,0.278232254,0.021666597,0.139393939,0.117171717
11,8/2/2021,Se78_Oshift,0.193939394,0.236363636,0.191919192,-0.044444444,0.042424242,0.193939394
11,8/2/2021,Se80_Oshift,0.18989899,0.212121212,0.282828283,0.070707071,0.022222222,0.18989899
11,8/2/2021,Se..82..82.82..ppb.,0.818181818,0.923232323,0.481429161,-0.441803163,0.105050505,0.818181818
11,8/2/2021,Se82_Oshift,0.157575758,0.185858586,0.424242424,0.238383838,0.028282828,0.157575758
11,8/2/2021,Mo_NH3,3.915151515,4.127272727,3.98989899,-0.137373737,0.212121212,3.915151515
11,8/2/2021,Mo_Oshift,3.967676768,4.151515152,3.98989899,-0.161616162,0.183838384,3.967676768
11,8/2/2021,Cd111,0.010636193,0.010636193,0.121212121,0.110575929,0,0.010636193
11,8/2/2021,Cd114,0.007864799,0.007864799,0.090909091,0.083044292,0,0.007864799
11,8/2/2021,Pb_STD,0.212121212,0.795959596,1.919191919,1.123232323,0.583838384,0.212121212
11,8/2/2021,Pb_NH3,0.222222222,0.909090909,2.01010101,1.101010101,0.686868687,0.222222222
1,8/16/2021,Na,21355.69899,18896.00404,17830.08081,-1065.923232,-2459.694949,21355.69899
1,8/16/2021,Mg,12531.32323,12761.55758,11666.59596,-1094.961616,230.2343434,12531.32323
1,8/16/2021,Al,3.276767677,32.65252525,36.26262626,3.61010101,29.37575758,3.276767677
1,8/16/2021,P,49.95353535,29.68080808,49.64032951,19.95952143,-20.27272727,49.95353535
1,8/16/2021,S,54393.91313,52069.60606,60416.19192,8346.585859,-2324.307071,54393.91313
1,8/16/2021,K,4622.864646,4502.282828,4027.10101,-475.1818182,-120.5818182,4622.864646
1,8/16/2021,Ca,82385.31717,79847.53737,79294.0202,-553.5171717,-2537.779798,82385.31717
1,8/16/2021,V,1.01010101,0.892929293,0.565432465,-0.327496828,-0.117171717,1.01010101
1,8/16/2021,Cr_KED,0.165656566,0.139393939,0.131217012,-0.008176927,-0.026262626,0.165656566
1,8/16/2021,Cr_NH3,0.163636364,0.131313131,0.11823354,-0.013079591,-0.032323232,0.163636364
1,8/16/2021,Fe_NH3,1.218874063,11.4,58.07070707,46.67070707,10.18112594,1.218874063
1,8/16/2021,Mn,29.38383838,34.23030303,49.27272727,15.04242424,4.846464646,29.38383838
1,8/16/2021,Fe_KED,1.364188275,11.43030303,49.63636364,38.20606061,10.06611476,1.364188275
1,8/16/2021,Co,0.065677402,0.065677402,0.32838701,0.262709608,0,0.065677402
1,8/16/2021,Ni,0.737373737,0.731313131,0.797979798,0.066666667,-0.006060606,0.737373737
1,8/16/2021,Cu_KED,0.9903174,2.036363636,4.951587001,2.915223364,1.046046236,0.9903174
1,8/16/2021,Cu_NH3,1.017578002,2.22020202,5.087890009,2.867687989,1.202624018,1.017578002
1,8/16/2021,Zn,1.626262626,2.094949495,0.898989899,-1.195959596,0.468686869,1.626262626
1,8/16/2021,As_STD,12.88484848,13.51515152,14.08080808,0.565656566,0.63030303,12.88484848
1,8/16/2021,As_KED,11.59191919,11.9030303,11.8989899,-0.004040404,0.311111111,11.59191919
1,8/16/2021,As_Oshift,13.56161616,14.88484848,14.49494949,-0.38989899,1.323232323,13.56161616
1,8/16/2021,Se..77..77.77..ppb.,1.183838384,1.256565657,2.168499474,0.911933817,0.072727273,1.183838384
1,8/16/2021,Se77_Oshift,0.055646451,0.055646451,0.278232254,0.222585803,0,0.055646451
1,8/16/2021,Se78_Oshift,0.123232323,0.139393939,0.222222222,0.082828283,0.016161616,0.123232323
1,8/16/2021,Se80_Oshift,0.139393939,0.155555556,0.054204449,-0.101351106,0.016161616,0.139393939
1,8/16/2021,Se..82..82.82..ppb.,0.84040404,0.907070707,1.02020202,0.113131313,0.066666667,0.84040404
1,8/16/2021,Se82_Oshift,0.137373737,0.163636364,0.112595629,-0.051040735,0.026262626,0.137373737
1,8/16/2021,Mo_NH3,40.1030303,43.09494949,46.77777778,3.682828283,2.991919192,40.1030303
1,8/16/2021,Mo_Oshift,40.88080808,45.14141414,42.53535354,-2.606060606,4.260606061,40.88080808
1,8/16/2021,Cd111,0.010636193,0.010636193,0.053180963,0.04254477,0,0.010636193
1,8/16/2021,Cd114,0.016161616,0.007864799,0.039323993,0.031459195,-0.008296818,0.016161616
1,8/16/2021,Pb_STD,0.071230072,0.071230072,0.356150362,0.28492029,0,0.071230072
1,8/16/2021,Pb_NH3,0.078026292,0.078026292,0.390131458,0.312105166,0,0.078026292
6,8/16/2021,Na,22382.02828,20296.40808,20518.05051,221.6424242,-2085.620202,22382.02828
6,8/16/2021,Mg,13424.42424,14061.29495,14118.72727,57.43232323,636.8707071,13424.42424
6,8/16/2021,Al,0.906263092,10.88484848,99.42424242,88.53939394,9.978585393,0.906263092
6,8/16/2021,P,26.51515152,22.84848485,49.64032951,26.79184466,-3.666666667,26.51515152
6,8/16/2021,S,37162.94141,41002.85051,44339.78788,3336.937374,3839.909091,37162.94141
6,8/16/2021,K,4109.911111,4453.70101,4336.282828,-117.4181818,343.789899,4109.911111
6,8/16/2021,Ca,75134.91919,77669.14141,81819.56566,4150.424242,2534.222222,75134.91919
6,8/16/2021,V,1.739393939,1.666666667,1.898989899,0.232323232,-0.072727273,1.739393939
6,8/16/2021,Cr_KED,0.123232323,0.16969697,0.292929293,0.123232323,0.046464646,0.123232323
6,8/16/2021,Cr_NH3,0.111111111,0.151515152,0.252525253,0.101010101,0.04040404,0.111111111
6,8/16/2021,Fe_NH3,1.218874063,16.04848485,113.010101,96.96161616,14.82961079,1.218874063
6,8/16/2021,Mn,25.75757576,28.57373737,50.47474747,21.9010101,2.816161616,25.75757576
6,8/16/2021,Fe_KED,1.364188275,16.08484848,114.1919192,98.10707071,14.72066021,1.364188275
6,8/16/2021,Co,0.065677402,0.065677402,0.32838701,0.262709608,0,0.065677402
6,8/16/2021,Ni,1.517171717,1.96969697,0.656565657,-1.313131313,0.452525253,1.517171717
6,8/16/2021,Cu_KED,3.294949495,6.985858586,12.34343434,5.357575758,3.690909091,3.294949495
6,8/16/2021,Cu_NH3,3.391919192,7.056565657,12.1010101,5.044444444,3.664646465,3.391919192
6,8/16/2021,Zn,4.331313131,10.93333333,5.929292929,-5.004040404,6.602020202,4.331313131
6,8/16/2021,As_STD,11.60808081,13.25858586,13.07070707,-0.187878788,1.650505051,11.60808081
6,8/16/2021,As_KED,10.16969697,10.62020202,12.21212121,1.591919192,0.450505051,10.16969697
6,8/16/2021,As_Oshift,12.18585859,13.22424242,13.81818182,0.593939394,1.038383838,12.18585859
6,8/16/2021,Se..77..77.77..ppb.,1.317171717,1.565656566,2.168499474,0.602842908,0.248484848,1.317171717
6,8/16/2021,Se77_Oshift,0.181818182,0.161616162,0.278232254,0.116616092,-0.02020202,0.181818182
6,8/16/2021,Se78_Oshift,0.163636364,0.22020202,0.323232323,0.103030303,0.056565657,0.163636364
6,8/16/2021,Se80_Oshift,0.218181818,0.197979798,0.191919192,-0.006060606,-0.02020202,0.218181818
6,8/16/2021,Se..82..82.82..ppb.,1.101010101,1.301010101,1.727272727,0.426262626,0.2,1.101010101
6,8/16/2021,Se82_Oshift,0.153535354,0.145454545,0.262626263,0.117171717,-0.008080808,0.153535354
6,8/16/2021,Mo_NH3,19.98181818,22.28282828,21.83838384,-0.444444444,2.301010101,19.98181818
6,8/16/2021,Mo_Oshift,20.25252525,22.43838384,21.70707071,-0.731313131,2.185858586,20.25252525
6,8/16/2021,Cd111,0.03030303,0.032323232,0.053180963,0.02085773,0.002020202,0.03030303
6,8/16/2021,Cd114,0.028282828,0.036363636,0.039323993,0.002960357,0.008080808,0.028282828
6,8/16/2021,Pb_STD,0.208080808,14.92323232,1.01010101,-13.91313131,14.71515152,0.208080808
6,8/16/2021,Pb_NH3,0.226262626,15.08686869,1.050505051,-14.03636364,14.86060606,0.226262626
8,8/16/2021,Na,22737.2101,21911.01616,18978.94949,-2932.066667,-826.1939394,22737.2101
8,8/16/2021,Mg,14595.93535,15714.0404,12794.53535,-2919.505051,1118.105051,14595.93535
8,8/16/2021,Al,0.906263092,6.387878788,95.94949495,89.56161616,5.481615696,0.906263092
8,8/16/2021,P,36.34747475,35.70505051,49.64032951,13.93527901,-0.642424242,36.34747475
8,8/16/2021,S,31226.63434,36810.03232,31510.64646,-5299.385859,5583.39798,31226.63434
8,8/16/2021,K,4496.121212,4638.111111,3861.111111,-777,141.989899,4496.121212
8,8/16/2021,Ca,71782.54545,79118.95354,68175.88889,-10943.06465,7336.408081,71782.54545
8,8/16/2021,V,2.17979798,2.488888889,2.212121212,-0.276767677,0.309090909,2.17979798
8,8/16/2021,Cr_KED,0.202020202,0.151515152,0.131217012,-0.020298139,-0.050505051,0.202020202
8,8/16/2021,Cr_NH3,0.171717172,0.143434343,0.272727273,0.129292929,-0.028282828,0.171717172
8,8/16/2021,Fe_NH3,1.218874063,14.19191919,113.2626263,99.07070707,12.97304513,1.218874063
8,8/16/2021,Mn,26.2969697,29.57373737,66.44444444,36.87070707,3.276767677,26.2969697
8,8/16/2021,Fe_KED,1.364188275,15.09292929,108.0505051,92.95757576,13.72874102,1.364188275
8,8/16/2021,Co,0.065677402,0.065677402,0.32838701,0.262709608,0,0.065677402
8,8/16/2021,Ni,0.880808081,1.149494949,0.484848485,-0.664646465,0.268686869,0.880808081
8,8/16/2021,Cu_KED,3.656565657,8.234343434,11.23232323,2.997979798,4.577777778,3.656565657
8,8/16/2021,Cu_NH3,3.765656566,7.870707071,11.21212121,3.341414141,4.105050505,3.765656566
8,8/16/2021,Zn,2.57979798,4.563636364,5.848484848,1.284848485,1.983838384,2.57979798
8,8/16/2021,As_STD,11.66666667,12.57979798,12.97979798,0.4,0.913131313,11.66666667
8,8/16/2021,As_KED,11.03030303,11.5030303,8.626262626,-2.876767677,0.472727273,11.03030303
8,8/16/2021,As_Oshift,12.08686869,13.21818182,13.57575758,0.357575758,1.131313131,12.08686869
8,8/16/2021,Se..77..77.77..ppb.,1.133333333,1.088888889,2.168499474,1.079610585,-0.044444444,1.133333333
8,8/16/2021,Se77_Oshift,0.123232323,0.055646451,0.278232254,0.222585803,-0.067585872,0.123232323
8,8/16/2021,Se78_Oshift,0.143434343,0.244444444,0.353535354,0.109090909,0.101010101,0.143434343
8,8/16/2021,Se80_Oshift,0.167676768,0.212121212,0.242424242,0.03030303,0.044444444,0.167676768
8,8/16/2021,Se..82..82.82..ppb.,0.995959596,1.105050505,1.636363636,0.531313131,0.109090909,0.995959596
8,8/16/2021,Se82_Oshift,0.212121212,0.153535354,0.112595629,-0.040939725,-0.058585859,0.212121212
8,8/16/2021,Mo_NH3,15.92323232,17.2969697,17.02020202,-0.276767677,1.373737374,15.92323232
8,8/16/2021,Mo_Oshift,16.05252525,17.74141414,17.24242424,-0.498989899,1.688888889,16.05252525
8,8/16/2021,Cd111,0.024242424,0.032323232,0.053180963,0.02085773,0.008080808,0.024242424
8,8/16/2021,Cd114,0.02020202,0.024242424,0.039323993,0.015081569,0.004040404,0.02020202
8,8/16/2021,Pb_STD,0.071230072,0.294949495,0.808080808,0.513131313,0.223719422,0.071230072
8,8/16/2021,Pb_NH3,0.078026292,0.315151515,0.838383838,0.523232323,0.237125224,0.078026292
9,8/16/2021,Na,19037.77576,18012.48283,16842.85859,-1169.624242,-1025.292929,19037.77576
9,8/16/2021,Mg,13652.68889,13604.75152,13089.46465,-515.2868687,-47.93737374,13652.68889
9,8/16/2021,Al,1.884848485,12.01414141,104.3232323,92.30909091,10.12929293,1.884848485
9,8/16/2021,P,36.22424242,37.54343434,49.64032951,12.09689517,1.319191919,36.22424242
9,8/16/2021,S,26657.80404,31521.83636,33592.25253,2070.416162,4864.032323,26657.80404
9,8/16/2021,K,3509.551515,3693.242424,3507.505051,-185.7373737,183.6909091,3509.551515
9,8/16/2021,Ca,63519.74949,67807.33535,68024.70707,217.3717172,4287.585859,63519.74949
9,8/16/2021,V,1.812121212,1.919191919,2.070707071,0.151515152,0.107070707,1.812121212
9,8/16/2021,Cr_KED,0.127272727,0.517171717,0.393939394,-0.123232323,0.38989899,0.127272727
9,8/16/2021,Cr_NH3,0.125252525,0.462626263,0.414141414,-0.048484848,0.337373737,0.125252525
9,8/16/2021,Fe_NH3,1.218874063,12.91717172,138.3636364,125.4464646,11.69829765,1.218874063
9,8/16/2021,Mn,14.42020202,16.13131313,54.28282828,38.15151515,1.711111111,14.42020202
9,8/16/2021,Fe_KED,1.364188275,13.09494949,119.959596,106.8646465,11.73076122,1.364188275
9,8/16/2021,Co,0.065677402,0.065677402,0.32838701,0.262709608,0,0.065677402
9,8/16/2021,Ni,1.614141414,2.62020202,0.525252525,-2.094949495,1.006060606,1.614141414
9,8/16/2021,Cu_KED,2.666666667,6.080808081,4.951587001,-1.12922108,3.414141414,2.666666667
9,8/16/2021,Cu_NH3,2.781818182,6.058585859,10.82828283,4.76969697,3.276767677,2.781818182
9,8/16/2021,Zn,1.206060606,2.78989899,4.787878788,1.997979798,1.583838384,1.206060606
9,8/16/2021,As_STD,8.957575758,10.15151515,10.74747475,0.595959596,1.193939394,8.957575758
9,8/16/2021,As_KED,6.701010101,8.773737374,9.525252525,0.751515152,2.072727273,6.701010101
9,8/16/2021,As_Oshift,9.575757576,10.44242424,10.85858586,0.416161616,0.866666667,9.575757576
9,8/16/2021,Se..77..77.77..ppb.,1.076767677,1.177777778,2.168499474,0.990721696,0.101010101,1.076767677
9,8/16/2021,Se77_Oshift,0.055646451,0.2,0.278232254,0.078232254,0.144353549,0.055646451
9,8/16/2021,Se78_Oshift,0.171717172,0.173737374,0.191919192,0.018181818,0.002020202,0.171717172
9,8/16/2021,Se80_Oshift,0.139393939,0.195959596,0.212121212,0.016161616,0.056565657,0.139393939
9,8/16/2021,Se..82..82.82..ppb.,0.692929293,0.739393939,1.222222222,0.482828283,0.046464646,0.692929293
9,8/16/2021,Se82_Oshift,0.096969697,0.202020202,0.112595629,-0.089424573,0.105050505,0.096969697
9,8/16/2021,Mo_NH3,10.41414141,11.75555556,13.61616162,1.860606061,1.341414141,10.41414141
9,8/16/2021,Mo_Oshift,10.80808081,11.90505051,11.71717172,-0.187878788,1.096969697,10.80808081
9,8/16/2021,Cd111,0.010636193,0.010636193,0.053180963,0.04254477,0,0.010636193
9,8/16/2021,Cd114,0.007864799,0.018181818,0.039323993,0.021142175,0.01031702,0.007864799
9,8/16/2021,Pb_STD,0.071230072,0.204040404,0.356150362,0.152109958,0.132810332,0.071230072
9,8/16/2021,Pb_NH3,0.078026292,0.22020202,0.390131458,0.169929437,0.142175729,0.078026292
10,8/16/2021,Na,18877.71717,16335.66667,15180.28283,-1155.383838,-2542.050505,18877.71717
10,8/16/2021,Mg,19006.9798,19255.8202,18115.18182,-1140.638384,248.840404,19006.9798
10,8/16/2021,Al,2.721212121,6.333333333,136.6767677,130.3434343,3.612121212,2.721212121
10,8/16/2021,P,40.16969697,34.94141414,49.64032951,14.69891537,-5.228282828,40.16969697
10,8/16/2021,S,31933.94545,35638.7596,35210.20202,-428.5575758,3704.814141,31933.94545
10,8/16/2021,K,4103.880808,4441.589899,4053.090909,-388.4989899,337.7090909,4103.880808
10,8/16/2021,Ca,79151.4303,82368.45253,77498.87879,-4869.573737,3217.022222,79151.4303
10,8/16/2021,V,1.882828283,1.971717172,2.01010101,0.038383838,0.088888889,1.882828283
10,8/16/2021,Cr_KED,0.195959596,0.105050505,1.060606061,0.955555556,-0.090909091,0.195959596
10,8/16/2021,Cr_NH3,0.2,0.123232323,1.090909091,0.967676768,-0.076767677,0.2
10,8/16/2021,Fe_NH3,1.218874063,8.044444444,119.7575758,111.7131313,6.825570381,1.218874063
10,8/16/2021,Mn,8.278787879,9.82020202,38.54545455,28.72525253,1.541414141,8.278787879
10,8/16/2021,Fe_KED,1.364188275,8.797979798,124.2828283,115.4848485,7.433791523,1.364188275
10,8/16/2021,Co,0.065677402,0.065677402,0.32838701,0.262709608,0,0.065677402
10,8/16/2021,Ni,0.626262626,0.35959596,0.494949495,0.135353535,-0.266666667,0.626262626
10,8/16/2021,Cu_KED,2.460606061,4.711111111,4.951587001,0.24047589,2.250505051,2.460606061
10,8/16/2021,Cu_NH3,2.523232323,4.684848485,5.087890009,0.403041524,2.161616162,2.523232323
10,8/16/2021,Zn,1.993939394,3.086868687,4,0.913131313,1.092929293,1.993939394
10,8/16/2021,As_STD,9.64040404,10.36161616,10.94949495,0.587878788,0.721212121,9.64040404
10,8/16/2021,As_KED,8,8.674747475,7.878787879,-0.795959596,0.674747475,8
10,8/16/2021,As_Oshift,10.0969697,11.13939394,11,-0.139393939,1.042424242,10.0969697
10,8/16/2021,Se..77..77.77..ppb.,1.151515152,1.202020202,2.168499474,0.966479272,0.050505051,1.151515152
10,8/16/2021,Se77_Oshift,0.22020202,0.055646451,0.278232254,0.222585803,-0.164555569,0.22020202
10,8/16/2021,Se78_Oshift,0.204040404,0.181818182,0.089658949,-0.092159233,-0.022222222,0.204040404
10,8/16/2021,Se80_Oshift,0.181818182,0.254545455,0.333333333,0.078787879,0.072727273,0.181818182
10,8/16/2021,Se..82..82.82..ppb.,0.793939394,0.927272727,1.232323232,0.305050505,0.133333333,0.793939394
10,8/16/2021,Se82_Oshift,0.228282828,0.191919192,0.232323232,0.04040404,-0.036363636,0.228282828
10,8/16/2021,Mo_NH3,5.109090909,5.505050505,5.292929293,-0.212121212,0.395959596,5.109090909
10,8/16/2021,Mo_Oshift,5.133333333,5.731313131,5.383838384,-0.347474747,0.597979798,5.133333333
10,8/16/2021,Cd111,0.010636193,0.024242424,0.053180963,0.028938538,0.013606232,0.010636193
10,8/16/2021,Cd114,0.016161616,0.018181818,0.039323993,0.021142175,0.002020202,0.016161616
10,8/16/2021,Pb_STD,0.071230072,0.204040404,0.727272727,0.523232323,0.132810332,0.071230072
10,8/16/2021,Pb_NH3,0.078026292,0.218181818,0.390131458,0.171949639,0.140155527,0.078026292
11,8/16/2021,Na,16584.76162,15637.85455,14466.58586,-1171.268687,-946.9070707,16584.76162
11,8/16/2021,Mg,18249.07475,19065.15556,18325.05051,-740.1050505,816.0808081,18249.07475
11,8/16/2021,Al,0.906263092,9.866666667,66.33333333,56.46666667,8.960403574,0.906263092
11,8/16/2021,P,36.03838384,31.77979798,49.64032951,17.86053153,-4.258585859,36.03838384
11,8/16/2021,S,31226.11919,35988.6202,37204.11111,1215.490909,4762.50101,31226.11919
11,8/16/2021,K,4055.115152,4227.711111,3783.777778,-443.9333333,172.5959596,4055.115152
11,8/16/2021,Ca,70772.65657,77730.38384,77508.34343,-222.040404,6957.727273,70772.65657
11,8/16/2021,V,1.783838384,1.96969697,1.808080808,-0.161616162,0.185858586,1.783838384
11,8/16/2021,Cr_KED,0.096969697,0.105050505,0.131217012,0.026166507,0.008080808,0.096969697
11,8/16/2021,Cr_NH3,0.084848485,0.125252525,0.11823354,-0.007018985,0.04040404,0.084848485
11,8/16/2021,Fe_NH3,1.218874063,8.290909091,53.35353535,45.06262626,7.072035028,1.218874063
11,8/16/2021,Mn,5.642424242,7.195959596,19.04040404,11.84444444,1.553535354,5.642424242
11,8/16/2021,Fe_KED,1.364188275,8.763636364,53.62626263,44.86262626,7.399448089,1.364188275
11,8/16/2021,Co,0.065677402,0.065677402,0.32838701,0.262709608,0,0.065677402
11,8/16/2021,Ni,0.288888889,0.414141414,0.393939394,-0.02020202,0.125252525,0.288888889
11,8/16/2021,Cu_KED,0.9903174,4.537373737,4.951587001,0.414213263,3.547056337,0.9903174
11,8/16/2021,Cu_NH3,1.017578002,4.593939394,5.087890009,0.493950615,3.576361392,1.017578002
11,8/16/2021,Zn,1.75959596,3.216161616,2.272727273,-0.943434343,1.456565657,1.75959596
11,8/16/2021,As_STD,9.462626263,10.41616162,10.83838384,0.422222222,0.953535354,9.462626263
11,8/16/2021,As_KED,7.95959596,8.466666667,7.616161616,-0.850505051,0.507070707,7.95959596
11,8/16/2021,As_Oshift,9.739393939,10.85454545,10.86868687,0.014141414,1.115151515,9.739393939
11,8/16/2021,Se..77..77.77..ppb.,1.167676768,1.290909091,2.168499474,0.877590383,0.123232323,1.167676768
11,8/16/2021,Se77_Oshift,0.153535354,0.216161616,0.278232254,0.062070638,0.062626263,0.153535354
11,8/16/2021,Se78_Oshift,0.187878788,0.224242424,0.089658949,-0.134583475,0.036363636,0.187878788
11,8/16/2021,Se80_Oshift,0.171717172,0.234343434,0.292929293,0.058585859,0.062626263,0.171717172
11,8/16/2021,Se..82..82.82..ppb.,0.652525253,0.953535354,1.505050505,0.551515152,0.301010101,0.652525253
11,8/16/2021,Se82_Oshift,0.197979798,0.232323232,0.272727273,0.04040404,0.034343434,0.197979798
11,8/16/2021,Mo_NH3,4.127272727,4.701010101,4.565656566,-0.135353535,0.573737374,4.127272727
11,8/16/2021,Mo_Oshift,4.183838384,4.703030303,4.616161616,-0.086868687,0.519191919,4.183838384
11,8/16/2021,Cd111,0.010636193,0.010636193,0.053180963,0.04254477,0,0.010636193
11,8/16/2021,Cd114,0.007864799,0.007864799,0.039323993,0.031459195,0,0.007864799
11,8/16/2021,Pb_STD,0.071230072,0.246464646,0.356150362,0.109685716,0.175234574,0.071230072
11,8/16/2021,Pb_NH3,0.078026292,0.246464646,0.390131458,0.143666811,0.168438355,0.078026292
1,8/30/2021,Na,16808.91717,15246.46263,14598.13131,-648.3313131,-1562.454545,16808.91717
1,8/30/2021,Mg,11780.77374,11905.86667,11191.55556,-714.3111111,125.0929293,11780.77374
1,8/30/2021,Al,4.094949495,10.97777778,228.0505051,217.0727273,6.882828283,4.094949495
1,8/30/2021,P,39.85656566,9.928065902,49.64032951,39.71226361,-29.92849975,39.85656566
1,8/30/2021,S,39096.54747,47026.17374,48292.17172,1265.99798,7929.626263,39096.54747
1,8/30/2021,K,3888.412121,3876.660606,3622.050505,-254.610101,-11.75151515,3888.412121
1,8/30/2021,Ca,66916.65051,78791.62222,71277.83838,-7513.783838,11874.97172,66916.65051
1,8/30/2021,V,0.783838384,0.741414141,0.565432465,-0.175981676,-0.042424242,0.783838384
1,8/30/2021,Cr_KED,0.117171717,0.262626263,0.363636364,0.101010101,0.145454545,0.117171717
1,8/30/2021,Cr_NH3,0.125252525,0.282828283,0.343434343,0.060606061,0.157575758,0.125252525
1,8/30/2021,Fe_NH3,1.218874063,7.757575758,68.15151515,60.39393939,6.538701695,1.218874063
1,8/30/2021,Mn,21.11717172,25.97575758,35.97979798,10.0040404,4.858585859,21.11717172
1,8/30/2021,Fe_KED,1.364188275,8.591919192,67.15151515,58.55959596,7.227730917,1.364188275
1,8/30/2021,Co,0.065677402,0.065677402,0.32838701,0.262709608,0,0.065677402
1,8/30/2021,Ni,0.757575758,0.949494949,0.848484848,-0.101010101,0.191919192,0.757575758
1,8/30/2021,Cu_KED,0.9903174,0.9903174,4.951587001,3.961269601,0,0.9903174
