Sample.Id,Element,Concentration
8_16_21_UF_8,Ca,71782.54545
8_16_21_UF_8,V,2.17979798
8_16_21_UF_8,Cr_KED,0.202020202
8_16_21_UF_8,Cr_NH3,0.171717172
8_16_21_UF_8,Fe_NH3,1.218874063
8_16_21_UF_8,Mn,26.2969697
8_16_21_UF_8,Fe_KED,1.364188275
8_16_21_UF_8,Co,0.065677402
8_16_21_UF_8,Ni,0.880808081
8_16_21_UF_8,Cu_KED,3.656565657
8_16_21_UF_8,Cu_NH3,3.765656566
8_16_21_UF_8,Zn,2.57979798
8_16_21_UF_8,As_STD,11.66666667
8_16_21_UF_8,As_KED,11.03030303
8_16_21_UF_8,As_Oshift,12.08686869
8_16_21_UF_8,Se..77..77.77..ppb.,1.133333333
8_16_21_UF_8,Se77_Oshift,0.123232323
8_16_21_UF_8,Se78_Oshift,0.143434343
8_16_21_UF_8,Se80_Oshift,0.167676768
8_16_21_UF_8,Se..82..82.82..ppb.,0.995959596
8_16_21_UF_8,Se82_Oshift,0.212121212
8_16_21_UF_8,Mo_NH3,15.92323232
8_16_21_UF_8,Mo_Oshift,16.05252525
8_16_21_UF_8,Cd111,0.024242424
8_16_21_UF_8,Cd114,0.02020202
8_16_21_UF_8,Pb_STD,0.071230072
8_16_21_UF_8,Pb_NH3,0.078026292
8_16_21_UF_9,Na,19037.77576
8_16_21_UF_9,Mg,13652.68889
8_16_21_UF_9,Al,1.884848485
8_16_21_UF_9,P,36.22424242
8_16_21_UF_9,S,26657.80404
8_16_21_UF_9,K,3509.551515
8_16_21_UF_9,Ca,63519.74949
8_16_21_UF_9,V,1.812121212
8_16_21_UF_9,Cr_KED,0.127272727
8_16_21_UF_9,Cr_NH3,0.125252525
8_16_21_UF_9,Fe_NH3,1.218874063
8_16_21_UF_9,Mn,14.42020202
8_16_21_UF_9,Fe_KED,1.364188275
8_16_21_UF_9,Co,0.065677402
8_16_21_UF_9,Ni,1.614141414
8_16_21_UF_9,Cu_KED,2.666666667
8_16_21_UF_9,Cu_NH3,2.781818182
8_16_21_UF_9,Zn,1.206060606
8_16_21_UF_9,As_STD,8.957575758
8_16_21_UF_9,As_KED,6.701010101
8_16_21_UF_9,As_Oshift,9.575757576
8_16_21_UF_9,Se..77..77.77..ppb.,1.076767677
8_16_21_UF_9,Se77_Oshift,0.055646451
8_16_21_UF_9,Se78_Oshift,0.171717172
8_16_21_UF_9,Se80_Oshift,0.139393939
8_16_21_UF_9,Se..82..82.82..ppb.,0.692929293
8_16_21_UF_9,Se82_Oshift,0.096969697
8_16_21_UF_9,Mo_NH3,10.41414141
8_16_21_UF_9,Mo_Oshift,10.80808081
8_16_21_UF_9,Cd111,0.010636193
8_16_21_UF_9,Cd114,0.007864799
8_16_21_UF_9,Pb_STD,0.071230072
8_16_21_UF_9,Pb_NH3,0.078026292
8_16_21_UF_10,Na,18877.71717
8_16_21_UF_10,Mg,19006.9798
8_16_21_UF_10,Al,2.721212121
8_16_21_UF_10,P,40.16969697
8_16_21_UF_10,S,31933.94545
8_16_21_UF_10,K,4103.880808
8_16_21_UF_10,Ca,79151.4303
8_16_21_UF_10,V,1.882828283
8_16_21_UF_10,Cr_KED,0.195959596
8_16_21_UF_10,Cr_NH3,0.2
8_16_21_UF_10,Fe_NH3,1.218874063
8_16_21_UF_10,Mn,8.278787879
8_16_21_UF_10,Fe_KED,1.364188275
8_16_21_UF_10,Co,0.065677402
8_16_21_UF_10,Ni,0.626262626
8_16_21_UF_10,Cu_KED,2.460606061
8_16_21_UF_10,Cu_NH3,2.523232323
8_16_21_UF_10,Zn,1.993939394
8_16_21_UF_10,As_STD,9.64040404
8_16_21_UF_10,As_KED,8
8_16_21_UF_10,As_Oshift,10.0969697
8_16_21_UF_10,Se..77..77.77..ppb.,1.151515152
8_16_21_UF_10,Se77_Oshift,0.22020202
8_16_21_UF_10,Se78_Oshift,0.204040404
8_16_21_UF_10,Se80_Oshift,0.181818182
8_16_21_UF_10,Se..82..82.82..ppb.,0.793939394
8_16_21_UF_10,Se82_Oshift,0.228282828
8_16_21_UF_10,Mo_NH3,5.109090909
8_16_21_UF_10,Mo_Oshift,5.133333333
8_16_21_UF_10,Cd111,0.010636193
8_16_21_UF_10,Cd114,0.016161616
8_16_21_UF_10,Pb_STD,0.071230072
8_16_21_UF_10,Pb_NH3,0.078026292
8_16_21_UF_11,Na,16584.76162
8_16_21_UF_11,Mg,18249.07475
8_16_21_UF_11,Al,0.906263092
8_16_21_UF_11,P,36.03838384
8_16_21_UF_11,S,31226.11919
8_16_21_UF_11,K,4055.115152
8_16_21_UF_11,Ca,70772.65657
8_16_21_UF_11,V,1.783838384
8_16_21_UF_11,Cr_KED,0.096969697
8_16_21_UF_11,Cr_NH3,0.084848485
8_16_21_UF_11,Fe_NH3,1.218874063
8_16_21_UF_11,Mn,5.642424242
8_16_21_UF_11,Fe_KED,1.364188275
8_16_21_UF_11,Co,0.065677402
8_16_21_UF_11,Ni,0.288888889
8_16_21_UF_11,Cu_KED,0.9903174
8_16_21_UF_11,Cu_NH3,1.017578002
8_16_21_UF_11,Zn,1.75959596
8_16_21_UF_11,As_STD,9.462626263
8_16_21_UF_11,As_KED,7.95959596
8_16_21_UF_11,As_Oshift,9.739393939
8_16_21_UF_11,Se..77..77.77..ppb.,1.167676768
8_16_21_UF_11,Se77_Oshift,0.153535354
8_16_21_UF_11,Se78_Oshift,0.187878788
8_16_21_UF_11,Se80_Oshift,0.171717172
8_16_21_UF_11,Se..82..82.82..ppb.,0.652525253
8_16_21_UF_11,Se82_Oshift,0.197979798
8_16_21_UF_11,Mo_NH3,4.127272727
8_16_21_UF_11,Mo_Oshift,4.183838384
8_16_21_UF_11,Cd111,0.010636193
8_16_21_UF_11,Cd114,0.007864799
8_16_21_UF_11,Pb_STD,0.071230072
8_16_21_UF_11,Pb_NH3,0.078026292
8_16_21_F_1,Na,18896.00404
8_16_21_F_1,Mg,12761.55758
8_16_21_F_1,Al,32.65252525
8_16_21_F_1,P,29.68080808
8_16_21_F_1,S,52069.60606
8_16_21_F_1,K,4502.282828
8_16_21_F_1,Ca,79847.53737
8_16_21_F_1,V,0.892929293
8_16_21_F_1,Cr_KED,0.139393939
8_16_21_F_1,Cr_NH3,0.131313131
8_16_21_F_1,Fe_NH3,11.4
8_16_21_F_1,Mn,34.23030303
8_16_21_F_1,Fe_KED,11.43030303
8_16_21_F_1,Co,0.065677402
8_16_21_F_1,Ni,0.731313131
8_16_21_F_1,Cu_KED,2.036363636
8_16_21_F_1,Cu_NH3,2.22020202
8_16_21_F_1,Zn,2.094949495
8_16_21_F_1,As_STD,13.51515152
8_16_21_F_1,As_KED,11.9030303
8_16_21_F_1,As_Oshift,14.88484848
8_16_21_F_1,Se..77..77.77..ppb.,1.256565657
8_16_21_F_1,Se77_Oshift,0.055646451
8_16_21_F_1,Se78_Oshift,0.139393939
8_16_21_F_1,Se80_Oshift,0.155555556
8_16_21_F_1,Se..82..82.82..ppb.,0.907070707
8_16_21_F_1,Se82_Oshift,0.163636364
8_16_21_F_1,Mo_NH3,43.09494949
8_16_21_F_1,Mo_Oshift,45.14141414
8_16_21_F_1,Cd111,0.010636193
8_16_21_F_1,Cd114,0.007864799
8_16_21_F_1,Pb_STD,0.071230072
8_16_21_F_1,Pb_NH3,0.078026292
8_16_21_F_6,Na,20296.40808
8_16_21_F_6,Mg,14061.29495
8_16_21_F_6,Al,10.88484848
8_16_21_F_6,P,22.84848485
8_16_21_F_6,S,41002.85051
8_16_21_F_6,K,4453.70101
8_16_21_F_6,Ca,77669.14141
8_16_21_F_6,V,1.666666667
8_16_21_F_6,Cr_KED,0.16969697
8_16_21_F_6,Cr_NH3,0.151515152
8_16_21_F_6,Fe_NH3,16.04848485
8_16_21_F_6,Mn,28.57373737
8_16_21_F_6,Fe_KED,16.08484848
8_16_21_F_6,Co,0.065677402
8_16_21_F_6,Ni,1.96969697
8_16_21_F_6,Cu_KED,6.985858586
8_16_21_F_6,Cu_NH3,7.056565657
8_16_21_F_6,Zn,10.93333333
8_16_21_F_6,As_STD,13.25858586
8_16_21_F_6,As_KED,10.62020202
8_16_21_F_6,As_Oshift,13.22424242
8_16_21_F_6,Se..77..77.77..ppb.,1.565656566
8_16_21_F_6,Se77_Oshift,0.161616162
8_16_21_F_6,Se78_Oshift,0.22020202
8_16_21_F_6,Se80_Oshift,0.197979798
8_16_21_F_6,Se..82..82.82..ppb.,1.301010101
8_16_21_F_6,Se82_Oshift,0.145454545
8_16_21_F_6,Mo_NH3,22.28282828
8_16_21_F_6,Mo_Oshift,22.43838384
8_16_21_F_6,Cd111,0.032323232
8_16_21_F_6,Cd114,0.036363636
8_16_21_F_6,Pb_STD,14.92323232
8_16_21_F_6,Pb_NH3,15.08686869
8_16_21_F_8,Na,21911.01616
8_16_21_F_8,Mg,15714.0404
8_16_21_F_8,Al,6.387878788
8_16_21_F_8,P,35.70505051
8_16_21_F_8,S,36810.03232
8_16_21_F_8,K,4638.111111
8_16_21_F_8,Ca,79118.95354
8_16_21_F_8,V,2.488888889
8_16_21_F_8,Cr_KED,0.151515152
8_16_21_F_8,Cr_NH3,0.143434343
8_16_21_F_8,Fe_NH3,14.19191919
8_16_21_F_8,Mn,29.57373737
8_16_21_F_8,Fe_KED,15.09292929
8_16_21_F_8,Co,0.065677402
8_16_21_F_8,Ni,1.149494949
8_16_21_F_8,Cu_KED,8.234343434
8_16_21_F_8,Cu_NH3,7.870707071
8_16_21_F_8,Zn,4.563636364
8_16_21_F_8,As_STD,12.57979798
8_16_21_F_8,As_KED,11.5030303
8_16_21_F_8,As_Oshift,13.21818182
8_16_21_F_8,Se..77..77.77..ppb.,1.088888889
8_16_21_F_8,Se77_Oshift,0.055646451
8_16_21_F_8,Se78_Oshift,0.244444444
8_16_21_F_8,Se80_Oshift,0.212121212
8_16_21_F_8,Se..82..82.82..ppb.,1.105050505
8_16_21_F_8,Se82_Oshift,0.153535354
8_16_21_F_8,Mo_NH3,17.2969697
8_16_21_F_8,Mo_Oshift,17.74141414
8_16_21_F_8,Cd111,0.032323232
8_16_21_F_8,Cd114,0.024242424
8_16_21_F_8,Pb_STD,0.294949495
8_16_21_F_8,Pb_NH3,0.315151515
8_16_21_F_9,Na,18012.48283
8_16_21_F_9,Mg,13604.75152
8_16_21_F_9,Al,12.01414141
8_16_21_F_9,P,37.54343434
8_16_21_F_9,S,31521.83636
8_16_21_F_9,K,3693.242424
8_16_21_F_9,Ca,67807.33535
8_16_21_F_9,V,1.919191919
8_16_21_F_9,Cr_KED,0.517171717
8_16_21_F_9,Cr_NH3,0.462626263
8_16_21_F_9,Fe_NH3,12.91717172
8_16_21_F_9,Mn,16.13131313
8_16_21_F_9,Fe_KED,13.09494949
8_16_21_F_9,Co,0.065677402
8_16_21_F_9,Ni,2.62020202
8_16_21_F_9,Cu_KED,6.080808081
8_16_21_F_9,Cu_NH3,6.058585859
8_16_21_F_9,Zn,2.78989899
8_16_21_F_9,As_STD,10.15151515
8_16_21_F_9,As_KED,8.773737374
8_16_21_F_9,As_Oshift,10.44242424
8_16_21_F_9,Se..77..77.77..ppb.,1.177777778
8_16_21_F_9,Se77_Oshift,0.2
8_16_21_F_9,Se78_Oshift,0.173737374
8_16_21_F_9,Se80_Oshift,0.195959596
8_16_21_F_9,Se..82..82.82..ppb.,0.739393939
8_16_21_F_9,Se82_Oshift,0.202020202
8_16_21_F_9,Mo_NH3,11.75555556
8_16_21_F_9,Mo_Oshift,11.90505051
8_16_21_F_9,Cd111,0.010636193
8_16_21_F_9,Cd114,0.018181818
8_16_21_F_9,Pb_STD,0.204040404
8_16_21_F_9,Pb_NH3,0.22020202
8_16_21_F_10,Na,16335.66667
8_16_21_F_10,Mg,19255.8202
8_16_21_F_10,Al,6.333333333
8_16_21_F_10,P,34.94141414
8_16_21_F_10,S,35638.7596
8_16_21_F_10,K,4441.589899
8_16_21_F_10,Ca,82368.45253
8_16_21_F_10,V,1.971717172
8_16_21_F_10,Cr_KED,0.105050505
8_16_21_F_10,Cr_NH3,0.123232323
8_16_21_F_10,Fe_NH3,8.044444444
8_16_21_F_10,Mn,9.82020202
8_16_21_F_10,Fe_KED,8.797979798
8_16_21_F_10,Co,0.065677402
8_16_21_F_10,Ni,0.35959596
8_16_21_F_10,Cu_KED,4.711111111
8_16_21_F_10,Cu_NH3,4.684848485
8_16_21_F_10,Zn,3.086868687
8_16_21_F_10,As_STD,10.36161616
8_16_21_F_10,As_KED,8.674747475
8_16_21_F_10,As_Oshift,11.13939394
8_16_21_F_10,Se..77..77.77..ppb.,1.202020202
8_16_21_F_10,Se77_Oshift,0.055646451
8_16_21_F_10,Se78_Oshift,0.181818182
8_16_21_F_10,Se80_Oshift,0.254545455
8_16_21_F_10,Se..82..82.82..ppb.,0.927272727
8_16_21_F_10,Se82_Oshift,0.191919192
8_16_21_F_10,Mo_NH3,5.505050505
8_16_21_F_10,Mo_Oshift,5.731313131
8_16_21_F_10,Cd111,0.024242424
8_16_21_F_10,Cd114,0.018181818
8_16_21_F_10,Pb_STD,0.204040404
8_16_21_F_10,Pb_NH3,0.218181818
8_16_21_F_11,Na,15637.85455
8_16_21_F_11,Mg,19065.15556
8_16_21_F_11,Al,9.866666667
8_16_21_F_11,P,31.77979798
8_16_21_F_11,S,35988.6202
8_16_21_F_11,K,4227.711111
8_16_21_F_11,Ca,77730.38384
8_16_21_F_11,V,1.96969697
8_16_21_F_11,Cr_KED,0.105050505
8_16_21_F_11,Cr_NH3,0.125252525
8_16_21_F_11,Fe_NH3,8.290909091
8_16_21_F_11,Mn,7.195959596
8_16_21_F_11,Fe_KED,8.763636364
8_16_21_F_11,Co,0.065677402
8_16_21_F_11,Ni,0.414141414
8_16_21_F_11,Cu_KED,4.537373737
8_16_21_F_11,Cu_NH3,4.593939394
8_16_21_F_11,Zn,3.216161616
8_16_21_F_11,As_STD,10.41616162
8_16_21_F_11,As_KED,8.466666667
8_16_21_F_11,As_Oshift,10.85454545
8_16_21_F_11,Se..77..77.77..ppb.,1.290909091
8_16_21_F_11,Se77_Oshift,0.216161616
8_16_21_F_11,Se78_Oshift,0.224242424
8_16_21_F_11,Se80_Oshift,0.234343434
8_16_21_F_11,Se..82..82.82..ppb.,0.953535354
8_16_21_F_11,Se82_Oshift,0.232323232
8_16_21_F_11,Mo_NH3,4.701010101
8_16_21_F_11,Mo_Oshift,4.703030303
8_16_21_F_11,Cd111,0.010636193
8_16_21_F_11,Cd114,0.007864799
8_16_21_F_11,Pb_STD,0.246464646
8_16_21_F_11,Pb_NH3,0.246464646
8_16_21_W_1,Na,17830.08081
8_16_21_W_1,Mg,11666.59596
8_16_21_W_1,Al,36.26262626
8_16_21_W_1,P,49.64032951
8_16_21_W_1,S,60416.19192
8_16_21_W_1,K,4027.10101
8_16_21_W_1,Ca,79294.0202
8_16_21_W_1,V,0.565432465
8_16_21_W_1,Cr_KED,0.131217012
8_16_21_W_1,Cr_NH3,0.11823354
8_16_21_W_1,Fe_NH3,58.07070707
8_16_21_W_1,Mn,49.27272727
8_16_21_W_1,Fe_KED,49.63636364
8_16_21_W_1,Co,0.32838701
8_16_21_W_1,Ni,0.797979798
8_16_21_W_1,Cu_KED,4.951587001
8_16_21_W_1,Cu_NH3,5.087890009
8_16_21_W_1,Zn,0.898989899
8_16_21_W_1,As_STD,14.08080808
8_16_21_W_1,As_KED,11.8989899
8_16_21_W_1,As_Oshift,14.49494949
8_16_21_W_1,Se..77..77.77..ppb.,2.168499474
8_16_21_W_1,Se77_Oshift,0.278232254
8_16_21_W_1,Se78_Oshift,0.222222222
8_16_21_W_1,Se80_Oshift,0.054204449
8_16_21_W_1,Se..82..82.82..ppb.,1.02020202
8_16_21_W_1,Se82_Oshift,0.112595629
8_16_21_W_1,Mo_NH3,46.77777778
8_16_21_W_1,Mo_Oshift,42.53535354
8_16_21_W_1,Cd111,0.053180963
8_16_21_W_1,Cd114,0.039323993
8_16_21_W_1,Pb_STD,0.356150362
8_16_21_W_1,Pb_NH3,0.390131458
8_16_21_W_6,Na,20518.05051
8_16_21_W_6,Mg,14118.72727
8_16_21_W_6,Al,99.42424242
8_16_21_W_6,P,49.64032951
8_16_21_W_6,S,44339.78788
8_16_21_W_6,K,4336.282828
8_16_21_W_6,Ca,81819.56566
8_16_21_W_6,V,1.898989899
8_16_21_W_6,Cr_KED,0.292929293
8_16_21_W_6,Cr_NH3,0.252525253
8_16_21_W_6,Fe_NH3,113.010101
8_16_21_W_6,Mn,50.47474747
8_16_21_W_6,Fe_KED,114.1919192
8_16_21_W_6,Co,0.32838701
8_16_21_W_6,Ni,0.656565657
8_16_21_W_6,Cu_KED,12.34343434
8_16_21_W_6,Cu_NH3,12.1010101
8_16_21_W_6,Zn,5.929292929
8_16_21_W_6,As_STD,13.07070707
8_16_21_W_6,As_KED,12.21212121
8_16_21_W_6,As_Oshift,13.81818182
8_16_21_W_6,Se..77..77.77..ppb.,2.168499474
8_16_21_W_6,Se77_Oshift,0.278232254
8_16_21_W_6,Se78_Oshift,0.323232323
8_16_21_W_6,Se80_Oshift,0.191919192
8_16_21_W_6,Se..82..82.82..ppb.,1.727272727
8_16_21_W_6,Se82_Oshift,0.262626263
8_16_21_W_6,Mo_NH3,21.83838384
8_16_21_W_6,Mo_Oshift,21.70707071
8_16_21_W_6,Cd111,0.053180963
8_16_21_W_6,Cd114,0.039323993
8_16_21_W_6,Pb_STD,1.01010101
8_16_21_W_6,Pb_NH3,1.050505051
8_16_21_W_8,Na,18978.94949
8_16_21_W_8,Mg,12794.53535
8_16_21_W_8,Al,95.94949495
8_16_21_W_8,P,49.64032951
8_16_21_W_8,S,31510.64646
8_16_21_W_8,K,3861.111111
8_16_21_W_8,Ca,68175.88889
8_16_21_W_8,V,2.212121212
8_16_21_W_8,Cr_KED,0.131217012
8_16_21_W_8,Cr_NH3,0.272727273
8_16_21_W_8,Fe_NH3,113.2626263
8_16_21_W_8,Mn,66.44444444
8_16_21_W_8,Fe_KED,108.0505051
8_16_21_W_8,Co,0.32838701
8_16_21_W_8,Ni,0.484848485
8_16_21_W_8,Cu_KED,11.23232323
8_16_21_W_8,Cu_NH3,11.21212121
8_16_21_W_8,Zn,5.848484848
8_16_21_W_8,As_STD,12.97979798
8_16_21_W_8,As_KED,8.626262626
8_16_21_W_8,As_Oshift,13.57575758
8_16_21_W_8,Se..77..77.77..ppb.,2.168499474
8_16_21_W_8,Se77_Oshift,0.278232254
8_16_21_W_8,Se78_Oshift,0.353535354
8_16_21_W_8,Se80_Oshift,0.242424242
8_16_21_W_8,Se..82..82.82..ppb.,1.636363636
8_16_21_W_8,Se82_Oshift,0.112595629
8_16_21_W_8,Mo_NH3,17.02020202
8_16_21_W_8,Mo_Oshift,17.24242424
8_16_21_W_8,Cd111,0.053180963
8_16_21_W_8,Cd114,0.039323993
8_16_21_W_8,Pb_STD,0.808080808
8_16_21_W_8,Pb_NH3,0.838383838
8_16_21_W_9,Na,16842.85859
8_16_21_W_9,Mg,13089.46465
8_16_21_W_9,Al,104.3232323
8_16_21_W_9,P,49.64032951
8_16_21_W_9,S,33592.25253
8_16_21_W_9,K,3507.505051
8_16_21_W_9,Ca,68024.70707
8_16_21_W_9,V,2.070707071
8_16_21_W_9,Cr_KED,0.393939394
8_16_21_W_9,Cr_NH3,0.414141414
8_16_21_W_9,Fe_NH3,138.3636364
8_16_21_W_9,Mn,54.28282828
8_16_21_W_9,Fe_KED,119.959596
8_16_21_W_9,Co,0.32838701
8_16_21_W_9,Ni,0.525252525
8_16_21_W_9,Cu_KED,4.951587001
8_16_21_W_9,Cu_NH3,10.82828283
8_16_21_W_9,Zn,4.787878788
8_16_21_W_9,As_STD,10.74747475
8_16_21_W_9,As_KED,9.525252525
8_16_21_W_9,As_Oshift,10.85858586
8_16_21_W_9,Se..77..77.77..ppb.,2.168499474
8_16_21_W_9,Se77_Oshift,0.278232254
8_16_21_W_9,Se78_Oshift,0.191919192
8_16_21_W_9,Se80_Oshift,0.212121212
8_16_21_W_9,Se..82..82.82..ppb.,1.222222222
8_16_21_W_9,Se82_Oshift,0.112595629
8_16_21_W_9,Mo_NH3,13.61616162
8_16_21_W_9,Mo_Oshift,11.71717172
8_16_21_W_9,Cd111,0.053180963
8_16_21_W_9,Cd114,0.039323993
8_16_21_W_9,Pb_STD,0.356150362
8_16_21_W_9,Pb_NH3,0.390131458
8_16_21_W_10,Na,15180.28283
8_16_21_W_10,Mg,18115.18182
8_16_21_W_10,Al,136.6767677
8_16_21_W_10,P,49.64032951
8_16_21_W_10,S,35210.20202
8_16_21_W_10,K,4053.090909
8_16_21_W_10,Ca,77498.87879
8_16_21_W_10,V,2.01010101
8_16_21_W_10,Cr_KED,1.060606061
8_16_21_W_10,Cr_NH3,1.090909091
8_16_21_W_10,Fe_NH3,119.7575758
8_16_21_W_10,Mn,38.54545455
8_16_21_W_10,Fe_KED,124.2828283
8_16_21_W_10,Co,0.32838701
8_16_21_W_10,Ni,0.494949495
8_16_21_W_10,Cu_KED,4.951587001
8_16_21_W_10,Cu_NH3,5.087890009
8_16_21_W_10,Zn,4
8_16_21_W_10,As_STD,10.94949495
8_16_21_W_10,As_KED,7.878787879
8_16_21_W_10,As_Oshift,11
8_16_21_W_10,Se..77..77.77..ppb.,2.168499474
8_16_21_W_10,Se77_Oshift,0.278232254
8_16_21_W_10,Se78_Oshift,0.089658949
8_16_21_W_10,Se80_Oshift,0.333333333
8_16_21_W_10,Se..82..82.82..ppb.,1.232323232
8_16_21_W_10,Se82_Oshift,0.232323232
8_16_21_W_10,Mo_NH3,5.292929293
8_16_21_W_10,Mo_Oshift,5.383838384
8_16_21_W_10,Cd111,0.053180963
8_16_21_W_10,Cd114,0.039323993
8_16_21_W_10,Pb_STD,0.727272727
8_16_21_W_10,Pb_NH3,0.390131458
8_16_21_W_11,Na,14466.58586
8_16_21_W_11,Mg,18325.05051
8_16_21_W_11,Al,66.33333333
8_16_21_W_11,P,49.64032951
8_16_21_W_11,S,37204.11111
8_16_21_W_11,K,3783.777778
8_16_21_W_11,Ca,77508.34343
8_16_21_W_11,V,1.808080808
8_16_21_W_11,Cr_KED,0.131217012
8_16_21_W_11,Cr_NH3,0.11823354
8_16_21_W_11,Fe_NH3,53.35353535
8_16_21_W_11,Mn,19.04040404
8_16_21_W_11,Fe_KED,53.62626263
8_16_21_W_11,Co,0.32838701
8_16_21_W_11,Ni,0.393939394
8_16_21_W_11,Cu_KED,4.951587001
8_16_21_W_11,Cu_NH3,5.087890009
8_16_21_W_11,Zn,2.272727273
8_16_21_W_11,As_STD,10.83838384
8_16_21_W_11,As_KED,7.616161616
8_16_21_W_11,As_Oshift,10.86868687
8_16_21_W_11,Se..77..77.77..ppb.,2.168499474
8_16_21_W_11,Se77_Oshift,0.278232254
8_16_21_W_11,Se78_Oshift,0.089658949
8_16_21_W_11,Se80_Oshift,0.292929293
8_16_21_W_11,Se..82..82.82..ppb.,1.505050505
8_16_21_W_11,Se82_Oshift,0.272727273
8_16_21_W_11,Mo_NH3,4.565656566
8_16_21_W_11,Mo_Oshift,4.616161616
8_16_21_W_11,Cd111,0.053180963
8_16_21_W_11,Cd114,0.039323993
8_16_21_W_11,Pb_STD,0.356150362
8_16_21_W_11,Pb_NH3,0.390131458
8_30_21_W_1,Na,14598.13131
8_30_21_W_1,Mg,11191.55556
8_30_21_W_1,Al,228.0505051
8_30_21_W_1,P,49.64032951
8_30_21_W_1,S,48292.17172
8_30_21_W_1,K,3622.050505
8_30_21_W_1,Ca,71277.83838
8_30_21_W_1,V,0.565432465
8_30_21_W_1,Cr_KED,0.363636364
8_30_21_W_1,Cr_NH3,0.343434343
8_30_21_W_1,Fe_NH3,68.15151515
8_30_21_W_1,Mn,35.97979798
8_30_21_W_1,Fe_KED,67.15151515
8_30_21_W_1,Co,0.32838701
8_30_21_W_1,Ni,0.848484848
8_30_21_W_1,Cu_KED,4.951587001
8_30_21_W_1,Cu_NH3,5.087890009
8_30_21_W_1,Zn,2.858585859
8_30_21_W_1,As_STD,10.06060606
8_30_21_W_1,As_KED,9.141414141
8_30_21_W_1,As_Oshift,10.6969697
8_30_21_W_1,Se..77..77.77..ppb.,2.168499474
8_30_21_W_1,Se77_Oshift,0.278232254
8_30_21_W_1,Se78_Oshift,0.089658949
8_30_21_W_1,Se80_Oshift,0.054204449
8_30_21_W_1,Se..82..82.82..ppb.,0.481429161
8_30_21_W_1,Se82_Oshift,0.112595629
8_30_21_W_1,Mo_NH3,32.56565657
8_30_21_W_1,Mo_Oshift,33.70707071
8_30_21_W_1,Cd111,0.053180963
8_30_21_W_1,Cd114,0.039323993
8_30_21_W_1,Pb_STD,0.356150362
8_30_21_W_1,Pb_NH3,0.390131458
8_30_21_W_6,Na,17306.25253
8_30_21_W_6,Mg,13988.82828
8_30_21_W_6,Al,104.0606061
8_30_21_W_6,P,49.64032951
8_30_21_W_6,S,41116.28283
8_30_21_W_6,K,3772.282828
8_30_21_W_6,Ca,75217.42424
8_30_21_W_6,V,1.676767677
8_30_21_W_6,Cr_KED,0.343434343
8_30_21_W_6,Cr_NH3,0.343434343
8_30_21_W_6,Fe_NH3,91.2020202
8_30_21_W_6,Mn,36.7979798
8_30_21_W_6,Fe_KED,91.57575758
8_30_21_W_6,Co,0.32838701
8_30_21_W_6,Ni,1.04040404
8_30_21_W_6,Cu_KED,4.951587001
8_30_21_W_6,Cu_NH3,5.087890009
8_30_21_W_6,Zn,5.575757576
8_30_21_W_6,As_STD,9.787878788
8_30_21_W_6,As_KED,7.353535354
8_30_21_W_6,As_Oshift,11.05050505
8_30_21_W_6,Se..77..77.77..ppb.,2.168499474
8_30_21_W_6,Se77_Oshift,0.278232254
8_30_21_W_6,Se78_Oshift,0.292929293
8_30_21_W_6,Se80_Oshift,0.171717172
8_30_21_W_6,Se..82..82.82..ppb.,0.481429161
8_30_21_W_6,Se82_Oshift,0.555555556
8_30_21_W_6,Mo_NH3,18.42424242
8_30_21_W_6,Mo_Oshift,18.62626263
8_30_21_W_6,Cd111,0.053180963
8_30_21_W_6,Cd114,0.039323993
8_30_21_W_6,Pb_STD,0.777777778
8_30_21_W_6,Pb_NH3,0.888888889
8_30_21_W_8,Na,19259.46465
8_30_21_W_8,Mg,14522.26263
8_30_21_W_8,Al,115.6767677
8_30_21_W_8,P,49.64032951
8_30_21_W_8,S,43979.52525
8_30_21_W_8,K,3957.525253
8_30_21_W_8,Ca,76578.79798
8_30_21_W_8,V,1.777777778
8_30_21_W_8,Cr_KED,0.484848485
8_30_21_W_8,Cr_NH3,0.404040404
8_30_21_W_8,Fe_NH3,79.96969697
8_30_21_W_8,Mn,40.97979798
8_30_21_W_8,Fe_KED,84.87878788
8_30_21_W_8,Co,0.32838701
8_30_21_W_8,Ni,0.666666667
8_30_21_W_8,Cu_KED,10.39393939
8_30_21_W_8,Cu_NH3,5.087890009
8_30_21_W_8,Zn,3.636363636
8_30_21_W_8,As_STD,10.74747475
8_30_21_W_8,As_KED,9.606060606
8_30_21_W_8,As_Oshift,11.53535354
8_30_21_W_8,Se..77..77.77..ppb.,2.168499474
8_30_21_W_8,Se77_Oshift,0.278232254
8_30_21_W_8,Se78_Oshift,0.242424242
8_30_21_W_8,Se80_Oshift,0.242424242
8_30_21_W_8,Se..82..82.82..ppb.,0.481429161
8_30_21_W_8,Se82_Oshift,0.252525253
8_30_21_W_8,Mo_NH3,16.71717172
8_30_21_W_8,Mo_Oshift,16.37373737
8_30_21_W_8,Cd111,0.053180963
8_30_21_W_8,Cd114,0.039323993
8_30_21_W_8,Pb_STD,0.356150362
8_30_21_W_8,Pb_NH3,0.390131458
8_30_21_W_9,Na,15350.45455
8_30_21_W_9,Mg,12771.31313
8_30_21_W_9,Al,171.8383838
