,DAY,MONTH,YEAR,DATE,FRACTION,SITE,Element,Concentration
423,6,21,2021,6/21/2021,W,1,Se82_Oshift,0.10906452
424,6,21,2021,6/21/2021,W,1,Mo_NH3,19.63636364
425,6,21,2021,6/21/2021,W,1,Mo_Oshift,18.97979798
426,6,21,2021,6/21/2021,W,1,Cd111,0.055247119
427,6,21,2021,6/21/2021,W,1,Cd114,0.04113861
428,6,21,2021,6/21/2021,W,1,Pb_STD,0.364696158
429,6,21,2021,6/21/2021,W,1,Pb_NH3,0.398808616
430,6,21,2021,6/21/2021,W,6,Na,14556.60606
431,6,21,2021,6/21/2021,W,6,Mg,10918.51515
432,6,21,2021,6/21/2021,W,6,Al,137.6565657
433,6,21,2021,6/21/2021,W,6,P,50.82022643
434,6,21,2021,6/21/2021,W,6,S,31746.45455
435,6,21,2021,6/21/2021,W,6,K,3909.838384
436,6,21,2021,6/21/2021,W,6,Ca,54436.67677
437,6,21,2021,6/21/2021,W,6,V,2.212121212
438,6,21,2021,6/21/2021,W,6,Cr_KED,0.121297853
439,6,21,2021,6/21/2021,W,6,Cr_NH3,0.252525253
440,6,21,2021,6/21/2021,W,6,Fe_NH3,133.6666667
441,6,21,2021,6/21/2021,W,6,Mn,40.17171717
442,6,21,2021,6/21/2021,W,6,Fe_KED,135.010101
443,6,21,2021,6/21/2021,W,6,Co,0.341355774
444,6,21,2021,6/21/2021,W,6,Ni,0.555555556
445,6,21,2021,6/21/2021,W,6,Cu_KED,13.76767677
446,6,21,2021,6/21/2021,W,6,Cu_NH3,14.03030303
447,6,21,2021,6/21/2021,W,6,Zn,4.878787879
448,6,21,2021,6/21/2021,W,6,As_STD,13.27272727
449,6,21,2021,6/21/2021,W,6,As_KED,13.12121212
450,6,21,2021,6/21/2021,W,6,As_Oshift,12.81818182
451,6,21,2021,6/21/2021,W,6,Se..77..77.77..ppb.,2.133127973
452,6,21,2021,6/21/2021,W,6,Se77_Oshift,0.289242598
453,6,21,2021,6/21/2021,W,6,Se78_Oshift,0.093008281
454,6,21,2021,6/21/2021,W,6,Se80_Oshift,0.121212121
455,6,21,2021,6/21/2021,W,6,Se..82..82.82..ppb.,1.171717172
456,6,21,2021,6/21/2021,W,6,Se82_Oshift,0.10906452
457,6,21,2021,6/21/2021,W,6,Mo_NH3,13.09090909
458,6,21,2021,6/21/2021,W,6,Mo_Oshift,12.87878788
459,6,21,2021,6/21/2021,W,6,Cd111,0.055247119
460,6,21,2021,6/21/2021,W,6,Cd114,0.04113861
461,6,21,2021,6/21/2021,W,6,Pb_STD,1.03030303
462,6,21,2021,6/21/2021,W,6,Pb_NH3,1.04040404
463,6,21,2021,6/21/2021,W,8,Na,16701.09091
464,6,21,2021,6/21/2021,W,8,Mg,11881.39394
465,6,21,2021,6/21/2021,W,8,Al,130.4242424
466,6,21,2021,6/21/2021,W,8,P,50.82022643
467,6,21,2021,6/21/2021,W,8,S,28364.88889
468,6,21,2021,6/21/2021,W,8,K,4441.060606
469,6,21,2021,6/21/2021,W,8,Ca,59098.23232
470,6,21,2021,6/21/2021,W,8,V,2.747474747
471,6,21,2021,6/21/2021,W,8,Cr_KED,0.343434343
472,6,21,2021,6/21/2021,W,8,Cr_NH3,0.363636364
473,6,21,2021,6/21/2021,W,8,Fe_NH3,131.1616162
474,6,21,2021,6/21/2021,W,8,Mn,47.14141414
475,6,21,2021,6/21/2021,W,8,Fe_KED,128.3636364
476,6,21,2021,6/21/2021,W,8,Co,0.341355774
477,6,21,2021,6/21/2021,W,8,Ni,0.444444444
478,6,21,2021,6/21/2021,W,8,Cu_KED,13.41414141
479,6,21,2021,6/21/2021,W,8,Cu_NH3,13.90909091
480,6,21,2021,6/21/2021,W,8,Zn,5.575757576
481,6,21,2021,6/21/2021,W,8,As_STD,12.67676768
482,6,21,2021,6/21/2021,W,8,As_KED,10.5959596
483,6,21,2021,6/21/2021,W,8,As_Oshift,12.84848485
484,6,21,2021,6/21/2021,W,8,Se..77..77.77..ppb.,2.133127973
485,6,21,2021,6/21/2021,W,8,Se77_Oshift,0.289242598
486,6,21,2021,6/21/2021,W,8,Se78_Oshift,0.093008281
487,6,21,2021,6/21/2021,W,8,Se80_Oshift,0.055417787
488,6,21,2021,6/21/2021,W,8,Se..82..82.82..ppb.,0.507804601
489,6,21,2021,6/21/2021,W,8,Se82_Oshift,0.10906452
490,6,21,2021,6/21/2021,W,8,Mo_NH3,11.62626263
491,6,21,2021,6/21/2021,W,8,Mo_Oshift,11.47474747
492,6,21,2021,6/21/2021,W,8,Cd111,0.055247119
493,6,21,2021,6/21/2021,W,8,Cd114,0.04113861
494,6,21,2021,6/21/2021,W,8,Pb_STD,1.070707071
495,6,21,2021,6/21/2021,W,8,Pb_NH3,1.262626263
496,6,21,2021,6/21/2021,W,9,Na,12936.18182
497,6,21,2021,6/21/2021,W,9,Mg,11516.74747
498,6,21,2021,6/21/2021,W,9,Al,188.4646465
499,6,21,2021,6/21/2021,W,9,P,50.82022643
500,6,21,2021,6/21/2021,W,9,S,23997.35354
501,6,21,2021,6/21/2021,W,9,K,3626.515152
502,6,21,2021,6/21/2021,W,9,Ca,52640.61616
503,6,21,2021,6/21/2021,W,9,V,2.222222222
504,6,21,2021,6/21/2021,W,9,Cr_KED,0.121297853
505,6,21,2021,6/21/2021,W,9,Cr_NH3,0.252525253
506,6,21,2021,6/21/2021,W,9,Fe_NH3,156.6363636
507,6,21,2021,6/21/2021,W,9,Mn,38.77777778
508,6,21,2021,6/21/2021,W,9,Fe_KED,155.4343434
509,6,21,2021,6/21/2021,W,9,Co,0.341355774
510,6,21,2021,6/21/2021,W,9,Ni,0.424242424
511,6,21,2021,6/21/2021,W,9,Cu_KED,12.21212121
512,6,21,2021,6/21/2021,W,9,Cu_NH3,12.37373737
513,6,21,2021,6/21/2021,W,9,Zn,4.909090909
514,6,21,2021,6/21/2021,W,9,As_STD,9.282828283
515,6,21,2021,6/21/2021,W,9,As_KED,7.474747475
516,6,21,2021,6/21/2021,W,9,As_Oshift,9.939393939
517,6,21,2021,6/21/2021,W,9,Se..77..77.77..ppb.,2.133127973
518,6,21,2021,6/21/2021,W,9,Se77_Oshift,0.289242598
519,6,21,2021,6/21/2021,W,9,Se78_Oshift,0.093008281
520,6,21,2021,6/21/2021,W,9,Se80_Oshift,0.055417787
521,6,21,2021,6/21/2021,W,9,Se..82..82.82..ppb.,0.507804601
522,6,21,2021,6/21/2021,W,9,Se82_Oshift,0.10906452
523,6,21,2021,6/21/2021,W,9,Mo_NH3,6.707070707
524,6,21,2021,6/21/2021,W,9,Mo_Oshift,7.121212121
525,6,21,2021,6/21/2021,W,9,Cd111,0.055247119
526,6,21,2021,6/21/2021,W,9,Cd114,0.04113861
527,6,21,2021,6/21/2021,W,9,Pb_STD,0.96969697
528,6,21,2021,6/21/2021,W,9,Pb_NH3,1.03030303
529,6,21,2021,6/21/2021,W,10,Na,15212.48485
530,6,21,2021,6/21/2021,W,10,Mg,15734.23232
531,6,21,2021,6/21/2021,W,10,Al,193.010101
532,6,21,2021,6/21/2021,W,10,P,50.82022643
533,6,21,2021,6/21/2021,W,10,S,37362.90909
534,6,21,2021,6/21/2021,W,10,K,4523.383838
535,6,21,2021,6/21/2021,W,10,Ca,71500.29293
536,6,21,2021,6/21/2021,W,10,V,2.767676768
537,6,21,2021,6/21/2021,W,10,Cr_KED,0.303030303
538,6,21,2021,6/21/2021,W,10,Cr_NH3,0.292929293
539,6,21,2021,6/21/2021,W,10,Fe_NH3,127.5959596
540,6,21,2021,6/21/2021,W,10,Mn,29.68686869
541,6,21,2021,6/21/2021,W,10,Fe_KED,141.5555556
542,6,21,2021,6/21/2021,W,10,Co,0.341355774
543,6,21,2021,6/21/2021,W,10,Ni,0.474747475
544,6,21,2021,6/21/2021,W,10,Cu_KED,18.49494949
545,6,21,2021,6/21/2021,W,10,Cu_NH3,16.85858586
546,6,21,2021,6/21/2021,W,10,Zn,7.707070707
547,6,21,2021,6/21/2021,W,10,As_STD,10.36363636
548,6,21,2021,6/21/2021,W,10,As_KED,9.828282828
549,6,21,2021,6/21/2021,W,10,As_Oshift,10.23232323
550,6,21,2021,6/21/2021,W,10,Se..77..77.77..ppb.,2.133127973
551,6,21,2021,6/21/2021,W,10,Se77_Oshift,0.289242598
552,6,21,2021,6/21/2021,W,10,Se78_Oshift,0.093008281
553,6,21,2021,6/21/2021,W,10,Se80_Oshift,0.171717172
554,6,21,2021,6/21/2021,W,10,Se..82..82.82..ppb.,0.507804601
555,6,21,2021,6/21/2021,W,10,Se82_Oshift,0.10906452
556,6,21,2021,6/21/2021,W,10,Mo_NH3,5.626262626
557,6,21,2021,6/21/2021,W,10,Mo_Oshift,5.636363636
558,6,21,2021,6/21/2021,W,10,Cd111,0.055247119
559,6,21,2021,6/21/2021,W,10,Cd114,0.04113861
560,6,21,2021,6/21/2021,W,10,Pb_STD,0.858585859
561,6,21,2021,6/21/2021,W,10,Pb_NH3,0.838383838
562,6,21,2021,6/21/2021,W,11,Na,13365.16162
563,6,21,2021,6/21/2021,W,11,Mg,15060.20202
564,6,21,2021,6/21/2021,W,11,Al,164.3030303
565,6,21,2021,6/21/2021,W,11,P,50.82022643
566,6,21,2021,6/21/2021,W,11,S,28043.24242
567,6,21,2021,6/21/2021,W,11,K,3960.545455
568,6,21,2021,6/21/2021,W,11,Ca,62887.47475
569,6,21,2021,6/21/2021,W,11,V,2.676767677
570,6,21,2021,6/21/2021,W,11,Cr_KED,0.121297853
571,6,21,2021,6/21/2021,W,11,Cr_NH3,0.10911932
572,6,21,2021,6/21/2021,W,11,Fe_NH3,120.6666667
573,6,21,2021,6/21/2021,W,11,Mn,30.63636364
574,6,21,2021,6/21/2021,W,11,Fe_KED,121.969697
575,6,21,2021,6/21/2021,W,11,Co,0.341355774
576,6,21,2021,6/21/2021,W,11,Ni,0.525252525
577,6,21,2021,6/21/2021,W,11,Cu_KED,10.72727273
578,6,21,2021,6/21/2021,W,11,Cu_NH3,10.68686869
579,6,21,2021,6/21/2021,W,11,Zn,5.919191919
580,6,21,2021,6/21/2021,W,11,As_STD,10.37373737
581,6,21,2021,6/21/2021,W,11,As_KED,10.14141414
582,6,21,2021,6/21/2021,W,11,As_Oshift,10.56565657
583,6,21,2021,6/21/2021,W,11,Se..77..77.77..ppb.,2.133127973
584,6,21,2021,6/21/2021,W,11,Se77_Oshift,0.289242598
585,6,21,2021,6/21/2021,W,11,Se78_Oshift,0.093008281
586,6,21,2021,6/21/2021,W,11,Se80_Oshift,0.055417787
587,6,21,2021,6/21/2021,W,11,Se..82..82.82..ppb.,0.507804601
588,6,21,2021,6/21/2021,W,11,Se82_Oshift,0.10906452
589,6,21,2021,6/21/2021,W,11,Mo_NH3,5.363636364
590,6,21,2021,6/21/2021,W,11,Mo_Oshift,5.373737374
591,6,21,2021,6/21/2021,W,11,Cd111,0.055247119
592,6,21,2021,6/21/2021,W,11,Cd114,0.04113861
593,6,21,2021,6/21/2021,W,11,Pb_STD,0.858585859
594,6,21,2021,6/21/2021,W,11,Pb_NH3,0.898989899
595,7,6,2021,7/6/2021,UF,1,Na,18173.17576
596,7,6,2021,7/6/2021,UF,1,Mg,12875.14343
597,7,6,2021,7/6/2021,UF,1,Al,13.67070707
598,7,6,2021,7/6/2021,UF,1,P,56.08888889
599,7,6,2021,7/6/2021,UF,1,S,38950.88081
600,7,6,2021,7/6/2021,UF,1,K,3772.167677
601,7,6,2021,7/6/2021,UF,1,Ca,69916.86869
602,7,6,2021,7/6/2021,UF,1,V,0.975757576
603,7,6,2021,7/6/2021,UF,1,Cr_KED,0.123232323
604,7,6,2021,7/6/2021,UF,1,Cr_NH3,0.125252525
605,7,6,2021,7/6/2021,UF,1,Fe_NH3,1.278561108
606,7,6,2021,7/6/2021,UF,1,Mn,44.32525253
607,7,6,2021,7/6/2021,UF,1,Fe_KED,1.423266507
608,7,6,2021,7/6/2021,UF,1,Co,0.068271155
609,7,6,2021,7/6/2021,UF,1,Ni,0.737373737
610,7,6,2021,7/6/2021,UF,1,Cu_KED,7.705050505
611,7,6,2021,7/6/2021,UF,1,Cu_NH3,7.715151515
612,7,6,2021,7/6/2021,UF,1,Zn,3.939393939
613,7,6,2021,7/6/2021,UF,1,As_STD,10.51111111
614,7,6,2021,7/6/2021,UF,1,As_KED,9.256565657
615,7,6,2021,7/6/2021,UF,1,As_Oshift,10.82020202
616,7,6,2021,7/6/2021,UF,1,Se..77..77.77..ppb.,0.426625595
617,7,6,2021,7/6/2021,UF,1,Se77_Oshift,0.05784852
618,7,6,2021,7/6/2021,UF,1,Se78_Oshift,0.072727273
619,7,6,2021,7/6/2021,UF,1,Se80_Oshift,0.086868687
620,7,6,2021,7/6/2021,UF,1,Se..82..82.82..ppb.,0.57979798
621,7,6,2021,7/6/2021,UF,1,Se82_Oshift,0.094949495
622,7,6,2021,7/6/2021,UF,1,Mo_NH3,25.44444444
623,7,6,2021,7/6/2021,UF,1,Mo_Oshift,25.25252525
624,7,6,2021,7/6/2021,UF,1,Cd111,0.011049424
625,7,6,2021,7/6/2021,UF,1,Cd114,0.022222222
626,7,6,2021,7/6/2021,UF,1,Pb_STD,0.072939232
627,7,6,2021,7/6/2021,UF,1,Pb_NH3,0.079761723
628,7,6,2021,7/6/2021,UF,6,Na,20216.56566
629,7,6,2021,7/6/2021,UF,6,Mg,12885.67071
630,7,6,2021,7/6/2021,UF,6,Al,2.315151515
631,7,6,2021,7/6/2021,UF,6,P,29.10505051
632,7,6,2021,7/6/2021,UF,6,S,28845.47273
633,7,6,2021,7/6/2021,UF,6,K,3787.745455
634,7,6,2021,7/6/2021,UF,6,Ca,63942.02626
635,7,6,2021,7/6/2021,UF,6,V,1.777777778
636,7,6,2021,7/6/2021,UF,6,Cr_KED,0.131313131
637,7,6,2021,7/6/2021,UF,6,Cr_NH3,0.129292929
638,7,6,2021,7/6/2021,UF,6,Fe_NH3,1.278561108
639,7,6,2021,7/6/2021,UF,6,Mn,36.34949495
640,7,6,2021,7/6/2021,UF,6,Fe_KED,1.423266507
641,7,6,2021,7/6/2021,UF,6,Co,0.068271155
642,7,6,2021,7/6/2021,UF,6,Ni,0.432323232
643,7,6,2021,7/6/2021,UF,6,Cu_KED,3.117171717
644,7,6,2021,7/6/2021,UF,6,Cu_NH3,3.185858586
645,7,6,2021,7/6/2021,UF,6,Zn,2.680808081
646,7,6,2021,7/6/2021,UF,6,As_STD,12.87272727
647,7,6,2021,7/6/2021,UF,6,As_KED,11.31111111
648,7,6,2021,7/6/2021,UF,6,As_Oshift,11.4040404
649,7,6,2021,7/6/2021,UF,6,Se..77..77.77..ppb.,0.426625595
650,7,6,2021,7/6/2021,UF,6,Se77_Oshift,0.05784852
651,7,6,2021,7/6/2021,UF,6,Se78_Oshift,0.151515152
652,7,6,2021,7/6/2021,UF,6,Se80_Oshift,0.151515152
653,7,6,2021,7/6/2021,UF,6,Se..82..82.82..ppb.,0.868686869
654,7,6,2021,7/6/2021,UF,6,Se82_Oshift,0.105050505
655,7,6,2021,7/6/2021,UF,6,Mo_NH3,13.1030303
656,7,6,2021,7/6/2021,UF,6,Mo_Oshift,12.25858586
657,7,6,2021,7/6/2021,UF,6,Cd111,0.032323232
658,7,6,2021,7/6/2021,UF,6,Cd114,0.034343434
659,7,6,2021,7/6/2021,UF,6,Pb_STD,0.234343434
660,7,6,2021,7/6/2021,UF,6,Pb_NH3,0.228282828
661,7,6,2021,7/6/2021,UF,8,Na,22504.10707
662,7,6,2021,7/6/2021,UF,8,Mg,14323.60202
663,7,6,2021,7/6/2021,UF,8,Al,2.315151515
664,7,6,2021,7/6/2021,UF,8,P,21.99191919
665,7,6,2021,7/6/2021,UF,8,S,24940.06667
666,7,6,2021,7/6/2021,UF,8,K,3996.018182
667,7,6,2021,7/6/2021,UF,8,Ca,64542.17778
668,7,6,2021,7/6/2021,UF,8,V,2.325252525
669,7,6,2021,7/6/2021,UF,8,Cr_KED,1.573737374
670,7,6,2021,7/6/2021,UF,8,Cr_NH3,1.482828283
671,7,6,2021,7/6/2021,UF,8,Fe_NH3,13.5959596
672,7,6,2021,7/6/2021,UF,8,Mn,44.33333333
673,7,6,2021,7/6/2021,UF,8,Fe_KED,14.9030303
674,7,6,2021,7/6/2021,UF,8,Co,0.068271155
675,7,6,2021,7/6/2021,UF,8,Ni,0.458585859
676,7,6,2021,7/6/2021,UF,8,Cu_KED,3.997979798
677,7,6,2021,7/6/2021,UF,8,Cu_NH3,3.929292929
678,7,6,2021,7/6/2021,UF,8,Zn,2.688888889
679,7,6,2021,7/6/2021,UF,8,As_STD,13.56565657
680,7,6,2021,7/6/2021,UF,8,As_KED,12.8020202
681,7,6,2021,7/6/2021,UF,8,As_Oshift,13.4969697
682,7,6,2021,7/6/2021,UF,8,Se..77..77.77..ppb.,0.426625595
683,7,6,2021,7/6/2021,UF,8,Se77_Oshift,0.129292929
684,7,6,2021,7/6/2021,UF,8,Se78_Oshift,0.16969697
685,7,6,2021,7/6/2021,UF,8,Se80_Oshift,0.145454545
686,7,6,2021,7/6/2021,UF,8,Se..82..82.82..ppb.,0.856565657
687,7,6,2021,7/6/2021,UF,8,Se82_Oshift,0.127272727
688,7,6,2021,7/6/2021,UF,8,Mo_NH3,10.08686869
689,7,6,2021,7/6/2021,UF,8,Mo_Oshift,9.842424242
690,7,6,2021,7/6/2021,UF,8,Cd111,0.036363636
691,7,6,2021,7/6/2021,UF,8,Cd114,0.036363636
692,7,6,2021,7/6/2021,UF,8,Pb_STD,0.072939232
693,7,6,2021,7/6/2021,UF,8,Pb_NH3,0.079761723
694,7,6,2021,7/6/2021,UF,9,Na,17462.72929
695,7,6,2021,7/6/2021,UF,9,Mg,13171.35152
696,7,6,2021,7/6/2021,UF,9,Al,0.944618171
697,7,6,2021,7/6/2021,UF,9,P,23.98989899
698,7,6,2021,7/6/2021,UF,9,S,19037.08687
699,7,6,2021,7/6/2021,UF,9,K,3390.410101
700,7,6,2021,7/6/2021,UF,9,Ca,57561.88889
701,7,6,2021,7/6/2021,UF,9,V,1.951515152
702,7,6,2021,7/6/2021,UF,9,Cr_KED,0.131313131
703,7,6,2021,7/6/2021,UF,9,Cr_NH3,0.125252525
704,7,6,2021,7/6/2021,UF,9,Fe_NH3,1.278561108
705,7,6,2021,7/6/2021,UF,9,Mn,18.98383838
706,7,6,2021,7/6/2021,UF,9,Fe_KED,1.423266507
707,7,6,2021,7/6/2021,UF,9,Co,0.068271155
708,7,6,2021,7/6/2021,UF,9,Ni,0.333333333
709,7,6,2021,7/6/2021,UF,9,Cu_KED,3.042424242
710,7,6,2021,7/6/2021,UF,9,Cu_NH3,2.951515152
711,7,6,2021,7/6/2021,UF,9,Zn,1.664646465
712,7,6,2021,7/6/2021,UF,9,As_STD,10.18181818
713,7,6,2021,7/6/2021,UF,9,As_KED,9.307070707
714,7,6,2021,7/6/2021,UF,9,As_Oshift,10.18989899
715,7,6,2021,7/6/2021,UF,9,Se..77..77.77..ppb.,0.426625595
716,7,6,2021,7/6/2021,UF,9,Se77_Oshift,0.05784852
717,7,6,2021,7/6/2021,UF,9,Se78_Oshift,0.143434343
718,7,6,2021,7/6/2021,UF,9,Se80_Oshift,0.139393939
719,7,6,2021,7/6/2021,UF,9,Se..82..82.82..ppb.,0.703030303
720,7,6,2021,7/6/2021,UF,9,Se82_Oshift,0.058585859
721,7,6,2021,7/6/2021,UF,9,Mo_NH3,6.414141414
722,7,6,2021,7/6/2021,UF,9,Mo_Oshift,6.202020202
723,7,6,2021,7/6/2021,UF,9,Cd111,0.026262626
724,7,6,2021,7/6/2021,UF,9,Cd114,0.026262626
725,7,6,2021,7/6/2021,UF,9,Pb_STD,0.357575758
726,7,6,2021,7/6/2021,UF,9,Pb_NH3,0.387878788
727,7,6,2021,7/6/2021,UF,10,Na,16744.12323
728,7,6,2021,7/6/2021,UF,10,Mg,16564.44646
729,7,6,2021,7/6/2021,UF,10,Al,2.404040404
730,7,6,2021,7/6/2021,UF,10,P,10.16404529
731,7,6,2021,7/6/2021,UF,10,S,27672.14545
732,7,6,2021,7/6/2021,UF,10,K,3926.220202
733,7,6,2021,7/6/2021,UF,10,Ca,68361.02222
734,7,6,2021,7/6/2021,UF,10,V,2.137373737
735,7,6,2021,7/6/2021,UF,10,Cr_KED,0.111111111
736,7,6,2021,7/6/2021,UF,10,Cr_NH3,0.105050505
737,7,6,2021,7/6/2021,UF,10,Fe_NH3,1.278561108
738,7,6,2021,7/6/2021,UF,10,Mn,11.45454545
739,7,6,2021,7/6/2021,UF,10,Fe_KED,1.423266507
740,7,6,2021,7/6/2021,UF,10,Co,0.068271155
741,7,6,2021,7/6/2021,UF,10,Ni,0.361616162
742,7,6,2021,7/6/2021,UF,10,Cu_KED,3.153535354
743,7,6,2021,7/6/2021,UF,10,Cu_NH3,3.16969697
744,7,6,2021,7/6/2021,UF,10,Zn,1.602020202
745,7,6,2021,7/6/2021,UF,10,As_STD,11.11313131
746,7,6,2021,7/6/2021,UF,10,As_KED,9.8
747,7,6,2021,7/6/2021,UF,10,As_Oshift,11.23030303
748,7,6,2021,7/6/2021,UF,10,Se..77..77.77..ppb.,0.426625595
749,7,6,2021,7/6/2021,UF,10,Se77_Oshift,0.157575758
750,7,6,2021,7/6/2021,UF,10,Se78_Oshift,0.177777778
751,7,6,2021,7/6/2021,UF,10,Se80_Oshift,0.171717172
752,7,6,2021,7/6/2021,UF,10,Se..82..82.82..ppb.,0.836363636
753,7,6,2021,7/6/2021,UF,10,Se82_Oshift,0.15959596
754,7,6,2021,7/6/2021,UF,10,Mo_NH3,4.983838384
755,7,6,2021,7/6/2021,UF,10,Mo_Oshift,5.066666667
756,7,6,2021,7/6/2021,UF,10,Cd111,0.03030303
757,7,6,2021,7/6/2021,UF,10,Cd114,0.03030303
758,7,6,2021,7/6/2021,UF,10,Pb_STD,0.232323232
759,7,6,2021,7/6/2021,UF,10,Pb_NH3,0.260606061
760,7,6,2021,7/6/2021,UF,11,Na,16048.53535
761,7,6,2021,7/6/2021,UF,11,Mg,16479.36566
762,7,6,2021,7/6/2021,UF,11,Al,2.428282828
763,7,6,2021,7/6/2021,UF,11,P,10.16404529
764,7,6,2021,7/6/2021,UF,11,S,28163.91111
765,7,6,2021,7/6/2021,UF,11,K,3877.694949
766,7,6,2021,7/6/2021,UF,11,Ca,67033.42424
767,7,6,2021,7/6/2021,UF,11,V,2.048484848
768,7,6,2021,7/6/2021,UF,11,Cr_KED,0.141414141
769,7,6,2021,7/6/2021,UF,11,Cr_NH3,0.135353535
770,7,6,2021,7/6/2021,UF,11,Fe_NH3,1.278561108
771,7,6,2021,7/6/2021,UF,11,Mn,3.531313131
772,7,6,2021,7/6/2021,UF,11,Fe_KED,1.423266507
773,7,6,2021,7/6/2021,UF,11,Co,0.068271155
774,7,6,2021,7/6/2021,UF,11,Ni,0.337373737
775,7,6,2021,7/6/2021,UF,11,Cu_KED,3.698989899
776,7,6,2021,7/6/2021,UF,11,Cu_NH3,3.729292929
777,7,6,2021,7/6/2021,UF,11,Zn,1.335353535
778,7,6,2021,7/6/2021,UF,11,As_STD,12.47272727
779,7,6,2021,7/6/2021,UF,11,As_KED,9.422222222
780,7,6,2021,7/6/2021,UF,11,As_Oshift,10.91515152
781,7,6,2021,7/6/2021,UF,11,Se..77..77.77..ppb.,0.909090909
782,7,6,2021,7/6/2021,UF,11,Se77_Oshift,0.05784852
783,7,6,2021,7/6/2021,UF,11,Se78_Oshift,0.129292929
784,7,6,2021,7/6/2021,UF,11,Se80_Oshift,0.171717172
785,7,6,2021,7/6/2021,UF,11,Se..82..82.82..ppb.,0.797979798
786,7,6,2021,7/6/2021,UF,11,Se82_Oshift,0.208080808
787,7,6,2021,7/6/2021,UF,11,Mo_NH3,5.343434343
788,7,6,2021,7/6/2021,UF,11,Mo_Oshift,5.212121212
789,7,6,2021,7/6/2021,UF,11,Cd111,0.026262626
790,7,6,2021,7/6/2021,UF,11,Cd114,0.026262626
791,7,6,2021,7/6/2021,UF,11,Pb_STD,0.305050505
792,7,6,2021,7/6/2021,UF,11,Pb_NH3,0.280808081
793,7,6,2021,7/6/2021,F,1,Na,14536.91313
794,7,6,2021,7/6/2021,F,1,Mg,11191.99394
795,7,6,2021,7/6/2021,F,1,Al,13.38585859
796,7,6,2021,7/6/2021,F,1,P,30.26060606
797,7,6,2021,7/6/2021,F,1,S,38442.18586
798,7,6,2021,7/6/2021,F,1,K,3443.838384
799,7,6,2021,7/6/2021,F,1,Ca,62200.23232
800,7,6,2021,7/6/2021,F,1,V,0.812121212
801,7,6,2021,7/6/2021,F,1,Cr_KED,0.16969697
802,7,6,2021,7/6/2021,F,1,Cr_NH3,0.197979798
803,7,6,2021,7/6/2021,F,1,Fe_NH3,16.14343434
804,7,6,2021,7/6/2021,F,1,Mn,42.19393939
805,7,6,2021,7/6/2021,F,1,Fe_KED,16.53737374
806,7,6,2021,7/6/2021,F,1,Co,0.068271155
807,7,6,2021,7/6/2021,F,1,Ni,0.822222222
808,7,6,2021,7/6/2021,F,1,Cu_KED,2.363636364
809,7,6,2021,7/6/2021,F,1,Cu_NH3,2.426262626
810,7,6,2021,7/6/2021,F,1,Zn,1.793939394
811,7,6,2021,7/6/2021,F,1,As_STD,10.24444444
812,7,6,2021,7/6/2021,F,1,As_KED,9.367676768
813,7,6,2021,7/6/2021,F,1,As_Oshift,10.46464646
814,7,6,2021,7/6/2021,F,1,Se..77..77.77..ppb.,0.426625595
815,7,6,2021,7/6/2021,F,1,Se77_Oshift,0.05784852
816,7,6,2021,7/6/2021,F,1,Se78_Oshift,0.137373737
817,7,6,2021,7/6/2021,F,1,Se80_Oshift,0.113131313
818,7,6,2021,7/6/2021,F,1,Se..82..82.82..ppb.,0.622222222
819,7,6,2021,7/6/2021,F,1,Se82_Oshift,0.076767677
820,7,6,2021,7/6/2021,F,1,Mo_NH3,24.84444444
821,7,6,2021,7/6/2021,F,1,Mo_Oshift,24.44646465
822,7,6,2021,7/6/2021,F,1,Cd111,0.011049424
823,7,6,2021,7/6/2021,F,1,Cd114,0.024242424
824,7,6,2021,7/6/2021,F,1,Pb_STD,0.072939232
825,7,6,2021,7/6/2021,F,1,Pb_NH3,0.079761723
826,7,6,2021,7/6/2021,F,6,Na,17224.21212
827,7,6,2021,7/6/2021,F,6,Mg,12379.28485
828,7,6,2021,7/6/2021,F,6,Al,8.486868687
829,7,6,2021,7/6/2021,F,6,P,10.16404529
830,7,6,2021,7/6/2021,F,6,S,27726.18586
831,7,6,2021,7/6/2021,F,6,K,3590.783838
832,7,6,2021,7/6/2021,F,6,Ca,63398.33131
833,7,6,2021,7/6/2021,F,6,V,1.664646465
834,7,6,2021,7/6/2021,F,6,Cr_KED,0.107070707
835,7,6,2021,7/6/2021,F,6,Cr_NH3,0.127272727
836,7,6,2021,7/6/2021,F,6,Fe_NH3,14.81212121
837,7,6,2021,7/6/2021,F,6,Mn,40.30909091
838,7,6,2021,7/6/2021,F,6,Fe_KED,14.68080808
839,7,6,2021,7/6/2021,F,6,Co,0.068271155
840,7,6,2021,7/6/2021,F,6,Ni,0.448484848
841,7,6,2021,7/6/2021,F,6,Cu_KED,6.307070707
842,7,6,2021,7/6/2021,F,6,Cu_NH3,6.517171717
843,7,6,2021,7/6/2021,F,6,Zn,8.03030303
844,7,6,2021,7/6/2021,F,6,As_STD,12.94747475
845,7,6,2021,7/6/2021,F,6,As_KED,11.20606061
846,7,6,2021,7/6/2021,F,6,As_Oshift,12.78585859
847,7,6,2021,7/6/2021,F,6,Se..77..77.77..ppb.,0.426625595
848,7,6,2021,7/6/2021,F,6,Se77_Oshift,0.05784852
849,7,6,2021,7/6/2021,F,6,Se78_Oshift,0.208080808
