"","Sample.Id","Element","conc","Concentration"
"3960","9_13_21_F_11","Pb_NH3",0.111,0.224242424242424
"3961","9_13_21_UF_1","Na",8406.441,16982.7090909091
"3962","9_13_21_UF_1","Mg",5776.486,11669.6686868687
"3963","9_13_21_UF_1","Al",1.084,2.18989898989899
"3964","9_13_21_UF_1","P",6.552,13.2363636363636
"3965","9_13_21_UF_1","S",20677.075,41771.8686868687
"3966","9_13_21_UF_1","K",1914.275,3867.22222222222
"3967","9_13_21_UF_1","Ca",33226.222,67123.6808080808
"3968","9_13_21_UF_1","V",0.31,0.626262626262626
"3969","9_13_21_UF_1","Cr_KED",0.053,0.107070707070707
"3970","9_13_21_UF_1","Cr_NH3",0.06,0.121212121212121
"3971","9_13_21_UF_1","Fe_NH3",0.325465307161978,0.657505671034299
"3972","9_13_21_UF_1","Mn",12.907,26.0747474747475
"3973","9_13_21_UF_1","Fe_KED",0.742,1.4989898989899
"3974","9_13_21_UF_1","Co",0.031,0.0626262626262626
"3975","9_13_21_UF_1","Ni",0.489,0.987878787878788
"3976","9_13_21_UF_1","Cu_KED",0.563,1.13737373737374
"3977","9_13_21_UF_1","Cu_NH3",0.621,1.25454545454545
"3978","9_13_21_UF_1","Zn",1.193,2.41010101010101
"3979","9_13_21_UF_1","As_STD",4.323,8.73333333333333
"3980","9_13_21_UF_1","As_KED",3.62,7.31313131313131
"3981","9_13_21_UF_1","As_Oshift",3.962,8.0040404040404
"3982","9_13_21_UF_1","Se..77..77.77..ppb.",0.691,1.3959595959596
"3983","9_13_21_UF_1","Se77_Oshift",0.0226125188303962,0.0456818562230227
"3984","9_13_21_UF_1","Se78_Oshift",0.041,0.0828282828282828
"3985","9_13_21_UF_1","Se80_Oshift",0.048,0.096969696969697
"3986","9_13_21_UF_1","Se..82..82.82..ppb.",0.384,0.775757575757576
"3987","9_13_21_UF_1","Se82_Oshift",0.0138528496230088,0.0279855547939572
"3988","9_13_21_UF_1","Mo_NH3",15.497,31.3070707070707
"3989","9_13_21_UF_1","Mo_Oshift",15.499,31.3111111111111
"3990","9_13_21_UF_1","Cd111",0.009,0.0181818181818182
"3991","9_13_21_UF_1","Cd114",0.007,0.0141414141414141
"3992","9_13_21_UF_1","Pb_STD",0.051,0.103030303030303
"3993","9_13_21_UF_1","Pb_NH3",0.05,0.101010101010101
"3994","9_13_21_UF_6","Na",8590.777,17355.1050505051
"3995","9_13_21_UF_6","Mg",6678.115,13491.1414141414
"3996","9_13_21_UF_6","Al",0.478956365738812,0.967588617654167
"3997","9_13_21_UF_6","P",1.24590429311078,2.51697836992077
"3998","9_13_21_UF_6","S",14559.014,29412.1494949495
"3999","9_13_21_UF_6","K",1710.295,3455.14141414141
"4000","9_13_21_UF_6","Ca",33109.059,66886.9878787879
"4001","9_13_21_UF_6","V",0.656,1.32525252525253
"4002","9_13_21_UF_6","Cr_KED",0.067,0.135353535353535
"4003","9_13_21_UF_6","Cr_NH3",0.059,0.119191919191919
"4004","9_13_21_UF_6","Fe_NH3",0.325465307161978,0.657505671034299
"4005","9_13_21_UF_6","Mn",11.413,23.0565656565657
"4006","9_13_21_UF_6","Fe_KED",0.352047383460437,0.71120683527361
"4007","9_13_21_UF_6","Co",0.019,0.0383838383838384
"4008","9_13_21_UF_6","Ni",0.225,0.454545454545455
"4009","9_13_21_UF_6","Cu_KED",1.663,3.35959595959596
"4010","9_13_21_UF_6","Cu_NH3",1.75,3.53535353535354
"4011","9_13_21_UF_6","Zn",1.677,3.38787878787879
"4012","9_13_21_UF_6","As_STD",4.061,8.2040404040404
"4013","9_13_21_UF_6","As_KED",3.88,7.83838383838384
"4014","9_13_21_UF_6","As_Oshift",3.965,8.01010101010101
"4015","9_13_21_UF_6","Se..77..77.77..ppb.",0.515,1.04040404040404
"4016","9_13_21_UF_6","Se77_Oshift",0.0226125188303962,0.0456818562230227
"4017","9_13_21_UF_6","Se78_Oshift",0.085,0.171717171717172
"4018","9_13_21_UF_6","Se80_Oshift",0.074,0.149494949494949
"4019","9_13_21_UF_6","Se..82..82.82..ppb.",0.359,0.725252525252525
"4020","9_13_21_UF_6","Se82_Oshift",0.034,0.0686868686868687
"4021","9_13_21_UF_6","Mo_NH3",5.855,11.8282828282828
"4022","9_13_21_UF_6","Mo_Oshift",5.64,11.3939393939394
"4023","9_13_21_UF_6","Cd111",0.017,0.0343434343434343
"4024","9_13_21_UF_6","Cd114",0.014,0.0282828282828283
"4025","9_13_21_UF_6","Pb_STD",0.064,0.129292929292929
"4026","9_13_21_UF_6","Pb_NH3",0.068,0.137373737373737
"4027","9_13_21_UF_8","Na",9186.955,18559.5050505051
"4028","9_13_21_UF_8","Mg",7155.082,14454.7111111111
"4029","9_13_21_UF_8","Al",0.478956365738812,0.967588617654167
"4030","9_13_21_UF_8","P",2.668,5.38989898989899
"4031","9_13_21_UF_8","S",13504.857,27282.5393939394
"4032","9_13_21_UF_8","K",1878.815,3795.58585858586
"4033","9_13_21_UF_8","Ca",32664.353,65988.5919191919
"4034","9_13_21_UF_8","V",0.824,1.66464646464646
"4035","9_13_21_UF_8","Cr_KED",0.053,0.107070707070707
"4036","9_13_21_UF_8","Cr_NH3",0.05,0.101010101010101
"4037","9_13_21_UF_8","Fe_NH3",0.325465307161978,0.657505671034299
"4038","9_13_21_UF_8","Mn",10.333,20.8747474747475
"4039","9_13_21_UF_8","Fe_KED",0.352047383460437,0.71120683527361
"4040","9_13_21_UF_8","Co",0.021,0.0424242424242424
"4041","9_13_21_UF_8","Ni",0.22,0.444444444444444
"4042","9_13_21_UF_8","Cu_KED",1.591,3.21414141414141
"4043","9_13_21_UF_8","Cu_NH3",1.567,3.16565656565657
"4044","9_13_21_UF_8","Zn",0.955,1.92929292929293
"4045","9_13_21_UF_8","As_STD",4.217,8.51919191919192
"4046","9_13_21_UF_8","As_KED",4.285,8.65656565656566
"4047","9_13_21_UF_8","As_Oshift",4.407,8.9030303030303
"4048","9_13_21_UF_8","Se..77..77.77..ppb.",0.443,0.894949494949495
"4049","9_13_21_UF_8","Se77_Oshift",0.0226125188303962,0.0456818562230227
"4050","9_13_21_UF_8","Se78_Oshift",0.073,0.147474747474747
"4051","9_13_21_UF_8","Se80_Oshift",0.09,0.181818181818182
"4052","9_13_21_UF_8","Se..82..82.82..ppb.",0.352,0.711111111111111
"4053","9_13_21_UF_8","Se82_Oshift",0.0138528496230088,0.0279855547939572
"4054","9_13_21_UF_8","Mo_NH3",4.94,9.97979797979798
"4055","9_13_21_UF_8","Mo_Oshift",4.917,9.93333333333333
"4056","9_13_21_UF_8","Cd111",0.011,0.0222222222222222
"4057","9_13_21_UF_8","Cd114",0.008,0.0161616161616162
"4058","9_13_21_UF_8","Pb_STD",0.05,0.101010101010101
"4059","9_13_21_UF_8","Pb_NH3",0.057,0.115151515151515
"4060","9_13_21_UF_9","Na",8672.948,17521.1070707071
"4061","9_13_21_UF_9","Mg",7152.998,14450.501010101
"4062","9_13_21_UF_9","Al",0.478956365738812,0.967588617654167
"4063","9_13_21_UF_9","P",2.69,5.43434343434343
"4064","9_13_21_UF_9","S",12879.508,26019.2080808081
"4065","9_13_21_UF_9","K",1879.952,3797.88282828283
"4066","9_13_21_UF_9","Ca",29543.549,59683.9373737374
"4067","9_13_21_UF_9","V",0.736,1.48686868686869
"4068","9_13_21_UF_9","Cr_KED",0.1,0.202020202020202
"4069","9_13_21_UF_9","Cr_NH3",0.077,0.155555555555556
"4070","9_13_21_UF_9","Fe_NH3",0.325465307161978,0.657505671034299
"4071","9_13_21_UF_9","Mn",3.852,7.78181818181818
"4072","9_13_21_UF_9","Fe_KED",1.117,2.25656565656566
"4073","9_13_21_UF_9","Co",0.00617095043141139,0.0124665665281038
"4074","9_13_21_UF_9","Ni",0.208,0.42020202020202
"4075","9_13_21_UF_9","Cu_KED",1.486,3.0020202020202
"4076","9_13_21_UF_9","Cu_NH3",1.479,2.98787878787879
"4077","9_13_21_UF_9","Zn",0.738,1.49090909090909
"4078","9_13_21_UF_9","As_STD",3.771,7.61818181818182
"4079","9_13_21_UF_9","As_KED",3.622,7.31717171717172
"4080","9_13_21_UF_9","As_Oshift",3.875,7.82828282828283
"4081","9_13_21_UF_9","Se..77..77.77..ppb.",0.412,0.832323232323232
"4082","9_13_21_UF_9","Se77_Oshift",0.089,0.17979797979798
"4083","9_13_21_UF_9","Se78_Oshift",0.072,0.145454545454545
"4084","9_13_21_UF_9","Se80_Oshift",0.063,0.127272727272727
"4085","9_13_21_UF_9","Se..82..82.82..ppb.",0.386,0.77979797979798
"4086","9_13_21_UF_9","Se82_Oshift",0.082,0.165656565656566
"4087","9_13_21_UF_9","Mo_NH3",3.758,7.59191919191919
"4088","9_13_21_UF_9","Mo_Oshift",3.845,7.76767676767677
"4089","9_13_21_UF_9","Cd111",0.007,0.0141414141414141
"4090","9_13_21_UF_9","Cd114",0.00169452912589614,0.00342329116342654
"4091","9_13_21_UF_9","Pb_STD",0.05,0.101010101010101
"4092","9_13_21_UF_9","Pb_NH3",0.051,0.103030303030303
"4093","9_13_21_UF_10","Na",7990.427,16142.2767676768
"4094","9_13_21_UF_10","Mg",8816.937,17811.9939393939
"4095","9_13_21_UF_10","Al",0.478956365738812,0.967588617654167
"4096","9_13_21_UF_10","P",3.64,7.35353535353535
"4097","9_13_21_UF_10","S",14848.71,29997.3939393939
"4098","9_13_21_UF_10","K",2008.264,4057.09898989899
"4099","9_13_21_UF_10","Ca",33636.098,67951.7131313131
"4100","9_13_21_UF_10","V",0.776,1.56767676767677
"4101","9_13_21_UF_10","Cr_KED",0.076,0.153535353535354
"4102","9_13_21_UF_10","Cr_NH3",0.056,0.113131313131313
"4103","9_13_21_UF_10","Fe_NH3",0.325465307161978,0.657505671034299
"4104","9_13_21_UF_10","Mn",4.397,8.88282828282828
"4105","9_13_21_UF_10","Fe_KED",1.021,2.06262626262626
"4106","9_13_21_UF_10","Co",0.00617095043141139,0.0124665665281038
"4107","9_13_21_UF_10","Ni",0.197,0.397979797979798
"4108","9_13_21_UF_10","Cu_KED",1.18,2.38383838383838
"4109","9_13_21_UF_10","Cu_NH3",1.221,2.46666666666667
"4110","9_13_21_UF_10","Zn",0.858,1.73333333333333
"4111","9_13_21_UF_10","As_STD",4.205,8.49494949494949
"4112","9_13_21_UF_10","As_KED",3.963,8.00606060606061
"4113","9_13_21_UF_10","As_Oshift",4.209,8.5030303030303
"4114","9_13_21_UF_10","Se..77..77.77..ppb.",0.11572554213896,0.233788974018101
"4115","9_13_21_UF_10","Se77_Oshift",0.071,0.143434343434343
"4116","9_13_21_UF_10","Se78_Oshift",0.075,0.151515151515152
"4117","9_13_21_UF_10","Se80_Oshift",0.072,0.145454545454545
"4118","9_13_21_UF_10","Se..82..82.82..ppb.",0.453,0.915151515151515
"4119","9_13_21_UF_10","Se82_Oshift",0.058,0.117171717171717
"4120","9_13_21_UF_10","Mo_NH3",2.46,4.96969696969697
"4121","9_13_21_UF_10","Mo_Oshift",2.474,4.9979797979798
"4122","9_13_21_UF_10","Cd111",0.01,0.0202020202020202
"4123","9_13_21_UF_10","Cd114",0.004,0.00808080808080808
"4124","9_13_21_UF_10","Pb_STD",0.053,0.107070707070707
"4125","9_13_21_UF_10","Pb_NH3",0.057,0.115151515151515
"4126","9_13_21_UF_11","Na",7994.512,16150.5292929293
"4127","9_13_21_UF_11","Mg",9055.38,18293.696969697
"4128","9_13_21_UF_11","Al",0.478956365738812,0.967588617654167
"4129","9_13_21_UF_11","P",3.575,7.22222222222222
"4130","9_13_21_UF_11","S",14604.988,29505.0262626263
"4131","9_13_21_UF_11","K",2018.178,4077.12727272727
"4132","9_13_21_UF_11","Ca",33979.686,68645.8303030303
"4133","9_13_21_UF_11","V",0.767,1.54949494949495
"4134","9_13_21_UF_11","Cr_KED",0.167,0.337373737373737
"4135","9_13_21_UF_11","Cr_NH3",0.145,0.292929292929293
"4136","9_13_21_UF_11","Fe_NH3",0.82,1.65656565656566
"4137","9_13_21_UF_11","Mn",4.867,9.83232323232323
"4138","9_13_21_UF_11","Fe_KED",1.72,3.47474747474747
"4139","9_13_21_UF_11","Co",0.00617095043141139,0.0124665665281038
"4140","9_13_21_UF_11","Ni",0.193,0.38989898989899
"4141","9_13_21_UF_11","Cu_KED",1.424,2.87676767676768
"4142","9_13_21_UF_11","Cu_NH3",1.444,2.91717171717172
"4143","9_13_21_UF_11","Zn",1.156,2.33535353535354
"4144","9_13_21_UF_11","As_STD",4.165,8.41414141414142
"4145","9_13_21_UF_11","As_KED",3.712,7.4989898989899
"4146","9_13_21_UF_11","As_Oshift",4.165,8.41414141414142
"4147","9_13_21_UF_11","Se..77..77.77..ppb.",0.11572554213896,0.233788974018101
"4148","9_13_21_UF_11","Se77_Oshift",0.073,0.147474747474747
"4149","9_13_21_UF_11","Se78_Oshift",0.095,0.191919191919192
"4150","9_13_21_UF_11","Se80_Oshift",0.074,0.149494949494949
"4151","9_13_21_UF_11","Se..82..82.82..ppb.",0.402,0.812121212121212
"4152","9_13_21_UF_11","Se82_Oshift",0.079,0.15959595959596
"4153","9_13_21_UF_11","Mo_NH3",2.298,4.64242424242424
"4154","9_13_21_UF_11","Mo_Oshift",2.329,4.70505050505051
"4155","9_13_21_UF_11","Cd111",0.008,0.0161616161616162
"4156","9_13_21_UF_11","Cd114",0.007,0.0141414141414141
"4157","9_13_21_UF_11","Pb_STD",0.065,0.131313131313131
"4158","9_13_21_UF_11","Pb_NH3",0.066,0.133333333333333
"4159","10_1_21_W_1","Na",1809.75,18280.303030303
"4160","10_1_21_W_1","Mg",1366.441,13802.4343434343
"4161","10_1_21_W_1","Al",5.096,51.4747474747475
"4162","10_1_21_W_1","P",3.197,32.2929292929293
"4163","10_1_21_W_1","S",5506.47,55620.9090909091
"4164","10_1_21_W_1","K",502.689,5077.66666666667
"4165","10_1_21_W_1","Ca",7806.175,78850.2525252525
"4166","10_1_21_W_1","V",0.0454778140476856,0.459371859067531
"4167","10_1_21_W_1","Cr_KED",0.0092832184233347,0.0937698830639869
"4168","10_1_21_W_1","Cr_NH3",0.017,0.171717171717172
"4169","10_1_21_W_1","Fe_NH3",7.556,76.3232323232323
"4170","10_1_21_W_1","Mn",5.789,58.4747474747475
"4171","10_1_21_W_1","Fe_KED",7.72,77.979797979798
"4172","10_1_21_W_1","Co",0.00617095043141139,0.0623328326405191
"4173","10_1_21_W_1","Ni",0.08,0.808080808080808
"4174","10_1_21_W_1","Cu_KED",0.465,4.6969696969697
"4175","10_1_21_W_1","Cu_NH3",0.465,4.6969696969697
"4176","10_1_21_W_1","Zn",0.161,1.62626262626263
"4177","10_1_21_W_1","As_STD",0.695,7.02020202020202
"4178","10_1_21_W_1","As_KED",0.67,6.76767676767677
"4179","10_1_21_W_1","As_Oshift",0.678,6.84848484848485
"4180","10_1_21_W_1","Se..77..77.77..ppb.",0.11572554213896,1.16894487009051
"4181","10_1_21_W_1","Se77_Oshift",0.0226125188303962,0.228409281115113
"4182","10_1_21_W_1","Se78_Oshift",0.022,0.222222222222222
"4183","10_1_21_W_1","Se80_Oshift",0.00538614928509806,0.0544055483343239
"4184","10_1_21_W_1","Se..82..82.82..ppb.",0.0403970801917008,0.408051315067684
"4185","10_1_21_W_1","Se82_Oshift",0.0138528496230088,0.139927773969786
"4186","10_1_21_W_1","Mo_NH3",3.53,35.6565656565657
"4187","10_1_21_W_1","Mo_Oshift",3.538,35.7373737373737
"4188","10_1_21_W_1","Cd111",0.003,0.0303030303030303
"4189","10_1_21_W_1","Cd114",0.00169452912589614,0.0171164558171327
"4190","10_1_21_W_1","Pb_STD",0.0118538841676741,0.119736203713879
"4191","10_1_21_W_1","Pb_NH3",0.013257375751293,0.133912886376697
"4192","10_1_21_W_6","Na",1829.288,18477.6565656566
"4193","10_1_21_W_6","Mg",1606.913,16231.4444444444
"4194","10_1_21_W_6","Al",8.99,90.8080808080808
"4195","10_1_21_W_6","P",1.24590429311078,12.5848918496039
"4196","10_1_21_W_6","S",4261.922,43049.7171717172
"4197","10_1_21_W_6","K",455.882,4604.86868686869
"4198","10_1_21_W_6","Ca",7633.578,77106.8484848485
"4199","10_1_21_W_6","V",0.144,1.45454545454545
"4200","10_1_21_W_6","Cr_KED",0.0092832184233347,0.0937698830639869
"4201","10_1_21_W_6","Cr_NH3",0.018,0.181818181818182
"4202","10_1_21_W_6","Fe_NH3",9.395,94.8989898989899
"4203","10_1_21_W_6","Mn",3.293,33.2626262626263
"4204","10_1_21_W_6","Fe_KED",9.587,96.8383838383838
"4205","10_1_21_W_6","Co",0.00617095043141139,0.0623328326405191
"4206","10_1_21_W_6","Ni",0.075,0.757575757575758
"4207","10_1_21_W_6","Cu_KED",0.849,8.57575757575758
"4208","10_1_21_W_6","Cu_NH3",0.84,8.48484848484849
"4209","10_1_21_W_6","Zn",0.65,6.56565656565657
"4210","10_1_21_W_6","As_STD",0.754,7.61616161616162
"4211","10_1_21_W_6","As_KED",0.656,6.62626262626263
"4212","10_1_21_W_6","As_Oshift",0.785,7.92929292929293
"4213","10_1_21_W_6","Se..77..77.77..ppb.",0.11572554213896,1.16894487009051
"4214","10_1_21_W_6","Se77_Oshift",0.0226125188303962,0.228409281115113
"4215","10_1_21_W_6","Se78_Oshift",0.014,0.141414141414141
"4216","10_1_21_W_6","Se80_Oshift",0.014,0.141414141414141
"4217","10_1_21_W_6","Se..82..82.82..ppb.",0.0403970801917008,0.408051315067684
"4218","10_1_21_W_6","Se82_Oshift",0.0138528496230088,0.139927773969786
"4219","10_1_21_W_6","Mo_NH3",1.588,16.040404040404
"4220","10_1_21_W_6","Mo_Oshift",1.667,16.8383838383838
"4221","10_1_21_W_6","Cd111",0.006,0.0606060606060606
"4222","10_1_21_W_6","Cd114",0.00169452912589614,0.0171164558171327
"4223","10_1_21_W_6","Pb_STD",0.067,0.676767676767677
"4224","10_1_21_W_6","Pb_NH3",0.079,0.797979797979798
"4225","10_1_21_W_8","Na",1861.296,18800.9696969697
"4226","10_1_21_W_8","Mg",1519.065,15344.0909090909
"4227","10_1_21_W_8","Al",3.41,34.4444444444444
"4228","10_1_21_W_8","P",1.24590429311078,12.5848918496039
"4229","10_1_21_W_8","S",3849.615,38885
"4230","10_1_21_W_8","K",458.502,4631.33333333333
"4231","10_1_21_W_8","Ca",7373.004,74474.7878787879
"4232","10_1_21_W_8","V",0.16,1.61616161616162
"4233","10_1_21_W_8","Cr_KED",0.02,0.202020202020202
"4234","10_1_21_W_8","Cr_NH3",0.02,0.202020202020202
"4235","10_1_21_W_8","Fe_NH3",5.123,51.7474747474748
"4236","10_1_21_W_8","Mn",2.449,24.7373737373737
"4237","10_1_21_W_8","Fe_KED",5.277,53.3030303030303
"4238","10_1_21_W_8","Co",0.00617095043141139,0.0623328326405191
"4239","10_1_21_W_8","Ni",0.046,0.464646464646465
"4240","10_1_21_W_8","Cu_KED",0.823,8.31313131313131
"4241","10_1_21_W_8","Cu_NH3",0.825,8.33333333333333
"4242","10_1_21_W_8","Zn",0.515,5.2020202020202
"4243","10_1_21_W_8","As_STD",0.807,8.15151515151515
"4244","10_1_21_W_8","As_KED",0.698,7.05050505050505
"4245","10_1_21_W_8","As_Oshift",0.857,8.65656565656566
"4246","10_1_21_W_8","Se..77..77.77..ppb.",0.11572554213896,1.16894487009051
"4247","10_1_21_W_8","Se77_Oshift",0.0226125188303962,0.228409281115113
"4248","10_1_21_W_8","Se78_Oshift",0.026,0.262626262626263
"4249","10_1_21_W_8","Se80_Oshift",0.00538614928509806,0.0544055483343239
"4250","10_1_21_W_8","Se..82..82.82..ppb.",0.0403970801917008,0.408051315067684
"4251","10_1_21_W_8","Se82_Oshift",0.0138528496230088,0.139927773969786
"4252","10_1_21_W_8","Mo_NH3",1.45,14.6464646464646
"4253","10_1_21_W_8","Mo_Oshift",1.448,14.6262626262626
"4254","10_1_21_W_8","Cd111",0.003,0.0303030303030303
"4255","10_1_21_W_8","Cd114",0.00169452912589614,0.0171164558171327
"4256","10_1_21_W_8","Pb_STD",0.027,0.272727272727273
"4257","10_1_21_W_8","Pb_NH3",0.033,0.333333333333333
"4258","10_1_21_W_9","Na",1568.397,15842.3939393939
"4259","10_1_21_W_9","Mg",1380.745,13946.9191919192
"4260","10_1_21_W_9","Al",5.193,52.4545454545455
"4261","10_1_21_W_9","P",1.24590429311078,12.5848918496039
"4262","10_1_21_W_9","S",3104.578,31359.3737373737
"4263","10_1_21_W_9","K",418.939,4231.70707070707
"4264","10_1_21_W_9","Ca",6409.642,64743.8585858586
"4265","10_1_21_W_9","V",0.134,1.35353535353535
"4266","10_1_21_W_9","Cr_KED",0.044,0.444444444444444
"4267","10_1_21_W_9","Cr_NH3",0.046,0.464646464646465
"4268","10_1_21_W_9","Fe_NH3",5.341,53.949494949495
"4269","10_1_21_W_9","Mn",1.801,18.1919191919192
"4270","10_1_21_W_9","Fe_KED",5.471,55.2626262626263
"4271","10_1_21_W_9","Co",0.00617095043141139,0.0623328326405191
"4272","10_1_21_W_9","Ni",0.033,0.333333333333333
"4273","10_1_21_W_9","Cu_KED",0.562,5.67676767676768
"4274","10_1_21_W_9","Cu_NH3",0.56,5.65656565656566
"4275","10_1_21_W_9","Zn",0.186,1.87878787878788
"4276","10_1_21_W_9","As_STD",0.647,6.53535353535354
"4277","10_1_21_W_9","As_KED",0.672,6.78787878787879
"4278","10_1_21_W_9","As_Oshift",0.661,6.67676767676768
"4279","10_1_21_W_9","Se..77..77.77..ppb.",0.11572554213896,1.16894487009051
"4280","10_1_21_W_9","Se77_Oshift",0.0226125188303962,0.228409281115113
"4281","10_1_21_W_9","Se78_Oshift",0.014,0.141414141414141
"4282","10_1_21_W_9","Se80_Oshift",0.00538614928509806,0.0544055483343239
"4283","10_1_21_W_9","Se..82..82.82..ppb.",0.0403970801917008,0.408051315067684
"4284","10_1_21_W_9","Se82_Oshift",0.0138528496230088,0.139927773969786
"4285","10_1_21_W_9","Mo_NH3",0.992,10.020202020202
"4286","10_1_21_W_9","Mo_Oshift",1.004,10.1414141414141
"4287","10_1_21_W_9","Cd111",0.004,0.0404040404040404
"4288","10_1_21_W_9","Cd114",0.00169452912589614,0.0171164558171327
"4289","10_1_21_W_9","Pb_STD",0.025,0.252525252525253
"4290","10_1_21_W_9","Pb_NH3",0.032,0.323232323232323
"4291","10_1_21_W_10","Na",1389.621,14036.5757575758
"4292","10_1_21_W_10","Mg",1711.771,17290.6161616162
"4293","10_1_21_W_10","Al",30.176,304.808080808081
"4294","10_1_21_W_10","P",3.435,34.6969696969697
"4295","10_1_21_W_10","S",3384.539,34187.2626262626
"4296","10_1_21_W_10","K",420.059,4243.0202020202
"4297","10_1_21_W_10","Ca",6934.894,70049.4343434343
"4298","10_1_21_W_10","V",0.145,1.46464646464646
"4299","10_1_21_W_10","Cr_KED",0.027,0.272727272727273
"4300","10_1_21_W_10","Cr_NH3",0.032,0.323232323232323
"4301","10_1_21_W_10","Fe_NH3",14.957,151.080808080808
"4302","10_1_21_W_10","Mn",3.792,38.3030303030303
"4303","10_1_21_W_10","Fe_KED",14.459,146.050505050505
"4304","10_1_21_W_10","Co",0.00617095043141139,0.0623328326405191
"4305","10_1_21_W_10","Ni",0.052,0.525252525252525
"4306","10_1_21_W_10","Cu_KED",0.619,6.25252525252525
"4307","10_1_21_W_10","Cu_NH3",0.633,6.39393939393939
"4308","10_1_21_W_10","Zn",0.671,6.77777777777778
"4309","10_1_21_W_10","As_STD",0.738,7.45454545454546
"4310","10_1_21_W_10","As_KED",0.623,6.29292929292929
"4311","10_1_21_W_10","As_Oshift",0.758,7.65656565656566
"4312","10_1_21_W_10","Se..77..77.77..ppb.",0.11572554213896,1.16894487009051
"4313","10_1_21_W_10","Se77_Oshift",0.0226125188303962,0.228409281115113
"4314","10_1_21_W_10","Se78_Oshift",0.03,0.303030303030303
"4315","10_1_21_W_10","Se80_Oshift",0.00538614928509806,0.0544055483343239
"4316","10_1_21_W_10","Se..82..82.82..ppb.",0.086,0.868686868686869
"4317","10_1_21_W_10","Se82_Oshift",0.0138528496230088,0.139927773969786
"4318","10_1_21_W_10","Mo_NH3",0.586,5.91919191919192
"4319","10_1_21_W_10","Mo_Oshift",0.612,6.18181818181818
"4320","10_1_21_W_10","Cd111",0.004,0.0404040404040404
"4321","10_1_21_W_10","Cd114",0.00169452912589614,0.0171164558171327
"4322","10_1_21_W_10","Pb_STD",0.1,1.01010101010101
"4323","10_1_21_W_10","Pb_NH3",0.101,1.02020202020202
"4324","10_1_21_W_11","Na",1334.454,13479.3333333333
"4325","10_1_21_W_11","Mg",1653.353,16700.5353535354
"4326","10_1_21_W_11","Al",21.111,213.242424242424
"4327","10_1_21_W_11","P",3.12,31.5151515151515
"4328","10_1_21_W_11","S",3350.553,33843.9696969697
"4329","10_1_21_W_11","K",419.785,4240.25252525253
"4330","10_1_21_W_11","Ca",6718.162,67860.2222222222
"4331","10_1_21_W_11","V",0.167,1.68686868686869
"4332","10_1_21_W_11","Cr_KED",0.048,0.484848484848485
"4333","10_1_21_W_11","Cr_NH3",0.04,0.404040404040404
"4334","10_1_21_W_11","Fe_NH3",17.542,177.191919191919
"4335","10_1_21_W_11","Mn",3.891,39.3030303030303
"4336","10_1_21_W_11","Fe_KED",16.782,169.515151515152
"4337","10_1_21_W_11","Co",0.00617095043141139,0.0623328326405191
"4338","10_1_21_W_11","Ni",0.056,0.565656565656566
"4339","10_1_21_W_11","Cu_KED",0.789,7.96969696969697
"4340","10_1_21_W_11","Cu_NH3",0.811,8.19191919191919
"4341","10_1_21_W_11","Zn",0.844,8.52525252525253
"4342","10_1_21_W_11","As_STD",0.776,7.83838383838384
"4343","10_1_21_W_11","As_KED",0.718,7.25252525252525
"4344","10_1_21_W_11","As_Oshift",0.79,7.97979797979798
"4345","10_1_21_W_11","Se..77..77.77..ppb.",0.11572554213896,1.16894487009051
"4346","10_1_21_W_11","Se77_Oshift",0.0226125188303962,0.228409281115113
"4347","10_1_21_W_11","Se78_Oshift",0.025,0.252525252525253
"4348","10_1_21_W_11","Se80_Oshift",0.00538614928509806,0.0544055483343239
"4349","10_1_21_W_11","Se..82..82.82..ppb.",0.0403970801917008,0.408051315067684
"4350","10_1_21_W_11","Se82_Oshift",0.0138528496230088,0.139927773969786
"4351","10_1_21_W_11","Mo_NH3",0.552,5.57575757575758
"4352","10_1_21_W_11","Mo_Oshift",0.564,5.6969696969697
"4353","10_1_21_W_11","Cd111",0.005,0.0505050505050505
"4354","10_1_21_W_11","Cd114",0.00169452912589614,0.0171164558171327
"4355","10_1_21_W_11","Pb_STD",0.212,2.14141414141414
"4356","10_1_21_W_11","Pb_NH3",0.209,2.11111111111111
"4357","10_1_21_F_1","Na",8742.716,17662.0525252525
"4358","10_1_21_F_1","Mg",6405.187,12939.7717171717
"4359","10_1_21_F_1","Al",3.167,6.3979797979798
"4360","10_1_21_F_1","P",6.071,12.2646464646465
"4361","10_1_21_F_1","S",25855.224,52232.7757575758
"4362","10_1_21_F_1","K",2306.763,4660.12727272727
"4363","10_1_21_F_1","Ca",37692.424,76146.3111111111
"4364","10_1_21_F_1","V",0.232,0.468686868686869
"4365","10_1_21_F_1","Cr_KED",0.074,0.149494949494949
"4366","10_1_21_F_1","Cr_NH3",0.073,0.147474747474747
"4367","10_1_21_F_1","Fe_NH3",11.489,23.210101010101
"4368","10_1_21_F_1","Mn",18.168,36.7030303030303
"4369","10_1_21_F_1","Fe_KED",12.092,24.4282828282828
"4370","10_1_21_F_1","Co",0.022,0.0444444444444444
"4371","10_1_21_F_1","Ni",0.427,0.862626262626263
"4372","10_1_21_F_1","Cu_KED",0.845,1.70707070707071
"4373","10_1_21_F_1","Cu_NH3",0.9,1.81818181818182
"4374","10_1_21_F_1","Zn",14.784,29.8666666666667
